year,month,day,hour,pm25,date
2012,1,29,15,31.0,2012-01-29
2012,1,29,16,35.0,2012-01-29
2012,1,29,17,46.0,2012-01-29
2012,1,29,18,38.0,2012-01-29
2012,1,29,19,49.0,2012-01-29
2012,1,29,20,47.0,2012-01-29
2012,1,29,21,69.0,2012-01-29
2012,1,29,22,76.0,2012-01-29
2012,1,29,23,87.0,2012-01-29
2012,1,30,0,91.0,2012-01-30
2012,1,30,1,73.0,2012-01-30
2012,1,30,2,77.0,2012-01-30
2012,1,30,3,109.0,2012-01-30
2012,1,30,4,81.0,2012-01-30
2012,1,30,5,89.0,2012-01-30
2012,1,30,6,91.0,2012-01-30
2012,1,30,7,91.0,2012-01-30
2012,1,30,8,84.0,2012-01-30
2012,1,30,9,99.0,2012-01-30
2012,1,30,10,112.0,2012-01-30
2012,1,30,11,127.0,2012-01-30
2012,1,30,12,133.0,2012-01-30
2012,1,30,13,133.0,2012-01-30
2012,1,30,14,129.0,2012-01-30
2012,1,30,15,134.0,2012-01-30
2012,1,30,16,135.0,2012-01-30
2012,1,30,17,138.0,2012-01-30
2012,1,30,18,155.0,2012-01-30
2012,1,30,19,157.0,2012-01-30
2012,1,30,20,147.0,2012-01-30
2012,1,30,21,151.0,2012-01-30
2012,1,30,22,152.0,2012-01-30
2012,1,30,23,142.0,2012-01-30
2012,1,31,0,132.0,2012-01-31
2012,1,31,1,139.0,2012-01-31
2012,1,31,2,150.0,2012-01-31
2012,1,31,3,150.0,2012-01-31
2012,1,31,4,143.0,2012-01-31
2012,1,31,5,144.0,2012-01-31
2012,1,31,6,154.0,2012-01-31
2012,1,31,7,152.0,2012-01-31
2012,1,31,8,147.0,2012-01-31
2012,1,31,9,141.0,2012-01-31
2012,1,31,10,135.0,2012-01-31
2012,1,31,11,58.0,2012-01-31
2012,1,31,12,14.0,2012-01-31
2012,1,31,13,19.0,2012-01-31
2012,1,31,14,22.0,2012-01-31
2012,1,31,15,23.0,2012-01-31
2012,1,31,16,18.0,2012-01-31
2012,1,31,17,17.0,2012-01-31
2012,1,31,18,14.0,2012-01-31
2012,1,31,19,13.0,2012-01-31
2012,1,31,20,13.0,2012-01-31
2012,1,31,21,18.0,2012-01-31
2012,1,31,22,8.0,2012-01-31
2012,1,31,23,9.0,2012-01-31
2012,2,1,0,15.0,2012-02-01
2012,2,1,1,14.0,2012-02-01
2012,2,1,2,13.0,2012-02-01
2012,2,1,3,9.0,2012-02-01
2012,2,1,4,11.0,2012-02-01
2012,2,1,5,12.0,2012-02-01
2012,2,1,6,11.0,2012-02-01
2012,2,1,7,13.0,2012-02-01
2012,2,1,8,13.0,2012-02-01
2012,2,1,9,13.0,2012-02-01
2012,2,1,10,14.0,2012-02-01
2012,2,1,11,14.0,2012-02-01
2012,2,1,12,14.0,2012-02-01
2012,2,1,13,12.0,2012-02-01
2012,2,1,14,13.0,2012-02-01
2012,2,1,15,16.0,2012-02-01
2012,2,1,16,16.0,2012-02-01
2012,2,1,17,17.0,2012-02-01
2012,2,1,18,23.0,2012-02-01
2012,2,1,19,25.0,2012-02-01
2012,2,1,20,39.0,2012-02-01
2012,2,1,21,52.0,2012-02-01
2012,2,1,22,42.0,2012-02-01
2012,2,1,23,24.0,2012-02-01
2012,2,2,0,24.0,2012-02-02
2012,2,2,1,30.0,2012-02-02
2012,2,2,2,13.0,2012-02-02
2012,2,2,3,10.0,2012-02-02
2012,2,2,4,8.0,2012-02-02
2012,2,2,5,7.0,2012-02-02
2012,2,2,6,6.0,2012-02-02
2012,2,2,7,9.0,2012-02-02
2012,2,2,8,11.0,2012-02-02
2012,2,2,9,16.0,2012-02-02
2012,2,2,10,13.0,2012-02-02
2012,2,2,11,16.0,2012-02-02
2012,2,2,12,14.0,2012-02-02
2012,2,2,13,17.0,2012-02-02
2012,2,2,14,14.0,2012-02-02
2012,2,2,15,13.0,2012-02-02
2012,2,2,16,18.0,2012-02-02
2012,2,2,17,24.0,2012-02-02
2012,2,2,18,39.0,2012-02-02
2012,2,2,19,57.0,2012-02-02
2012,2,2,20,69.0,2012-02-02
2012,2,2,21,75.0,2012-02-02
2012,2,2,22,82.0,2012-02-02
2012,2,2,23,92.0,2012-02-02
2012,2,3,0,64.0,2012-02-03
2012,2,3,1,61.0,2012-02-03
2012,2,3,2,40.0,2012-02-03
2012,2,3,3,60.0,2012-02-03
2012,2,3,4,68.0,2012-02-03
2012,2,3,5,68.0,2012-02-03
2012,2,3,6,63.0,2012-02-03
2012,2,3,7,63.0,2012-02-03
2012,2,3,8,60.0,2012-02-03
2012,2,3,9,52.0,2012-02-03
2012,2,3,10,49.0,2012-02-03
2012,2,3,11,59.0,2012-02-03
2012,2,3,12,60.0,2012-02-03
2012,2,3,13,52.0,2012-02-03
2012,2,3,14,50.0,2012-02-03
2012,2,3,15,76.0,2012-02-03
2012,2,3,16,66.0,2012-02-03
2012,2,3,17,72.0,2012-02-03
2012,2,3,18,82.0,2012-02-03
2012,2,3,19,100.0,2012-02-03
2012,2,3,20,129.0,2012-02-03
2012,2,3,21,147.0,2012-02-03
2012,2,3,22,114.0,2012-02-03
2012,2,3,23,50.0,2012-02-03
2012,2,4,0,14.0,2012-02-04
2012,2,4,1,16.0,2012-02-04
2012,2,4,2,9.0,2012-02-04
2012,2,4,3,9.0,2012-02-04
2012,2,4,4,8.0,2012-02-04
2012,2,4,5,9.0,2012-02-04
2012,2,4,6,9.0,2012-02-04
2012,2,4,7,9.0,2012-02-04
2012,2,4,8,17.0,2012-02-04
2012,2,4,9,21.0,2012-02-04
2012,2,4,10,19.0,2012-02-04
2012,2,4,11,19.0,2012-02-04
2012,2,4,12,20.0,2012-02-04
2012,2,4,13,22.0,2012-02-04
2012,2,4,14,29.0,2012-02-04
2012,2,4,15,40.0,2012-02-04
2012,2,4,16,69.0,2012-02-04
2012,2,4,17,70.0,2012-02-04
2012,2,4,18,62.0,2012-02-04
2012,2,4,19,60.0,2012-02-04
2012,2,4,20,61.0,2012-02-04
2012,2,4,21,72.0,2012-02-04
2012,2,4,22,82.0,2012-02-04
2012,2,4,23,100.0,2012-02-04
2012,2,5,0,118.0,2012-02-05
2012,2,5,1,126.0,2012-02-05
2012,2,5,2,140.0,2012-02-05
2012,2,5,3,132.0,2012-02-05
2012,2,5,4,119.0,2012-02-05
2012,2,5,5,100.0,2012-02-05
2012,2,5,6,92.0,2012-02-05
2012,2,5,7,90.0,2012-02-05
2012,2,5,8,109.0,2012-02-05
2012,2,5,9,103.0,2012-02-05
2012,2,5,10,81.0,2012-02-05
2012,2,5,11,82.0,2012-02-05
2012,2,5,12,100.0,2012-02-05
2012,2,5,13,103.0,2012-02-05
2012,2,5,14,116.0,2012-02-05
2012,2,5,15,108.0,2012-02-05
2012,2,5,16,113.0,2012-02-05
2012,2,5,17,127.0,2012-02-05
2012,2,5,18,132.0,2012-02-05
2012,2,5,19,128.0,2012-02-05
2012,2,5,20,132.0,2012-02-05
2012,2,5,21,201.0,2012-02-05
2012,2,5,22,265.0,2012-02-05
2012,2,5,23,252.0,2012-02-05
2012,2,6,0,254.0,2012-02-06
2012,2,6,1,262.0,2012-02-06
2012,2,6,2,251.0,2012-02-06
2012,2,6,3,278.0,2012-02-06
2012,2,6,4,263.0,2012-02-06
2012,2,6,5,183.0,2012-02-06
2012,2,6,6,18.0,2012-02-06
2012,2,6,7,20.0,2012-02-06
2012,2,6,8,19.0,2012-02-06
2012,2,6,9,12.0,2012-02-06
2012,2,6,10,11.0,2012-02-06
2012,2,6,11,10.0,2012-02-06
2012,2,6,12,12.0,2012-02-06
2012,2,6,13,19.0,2012-02-06
2012,2,6,14,22.0,2012-02-06
2012,2,6,15,23.0,2012-02-06
2012,2,6,16,13.0,2012-02-06
2012,2,6,17,12.0,2012-02-06
2012,2,6,18,10.0,2012-02-06
2012,2,6,19,27.0,2012-02-06
2012,2,6,20,32.0,2012-02-06
2012,2,6,21,42.0,2012-02-06
2012,2,6,22,66.0,2012-02-06
2012,2,6,23,56.0,2012-02-06
2012,2,7,0,163.0,2012-02-07
2012,2,7,1,17.0,2012-02-07
2012,2,7,2,7.0,2012-02-07
2012,2,7,3,7.0,2012-02-07
2012,2,7,4,7.0,2012-02-07
2012,2,7,5,9.0,2012-02-07
2012,2,7,6,9.0,2012-02-07
2012,2,7,7,7.0,2012-02-07
2012,2,7,8,9.0,2012-02-07
2012,2,7,9,13.0,2012-02-07
2012,2,7,10,22.0,2012-02-07
2012,2,7,11,15.0,2012-02-07
2012,2,7,12,13.0,2012-02-07
2012,2,7,13,18.0,2012-02-07
2012,2,7,14,14.0,2012-02-07
2012,2,7,15,12.0,2012-02-07
2012,2,7,16,12.0,2012-02-07
2012,2,7,17,13.0,2012-02-07
2012,2,7,18,12.0,2012-02-07
2012,2,7,19,12.0,2012-02-07
2012,2,7,20,12.0,2012-02-07
2012,2,7,21,12.0,2012-02-07
2012,2,7,22,9.0,2012-02-07
2012,2,7,23,9.0,2012-02-07
2012,2,8,0,11.0,2012-02-08
2012,2,8,1,9.0,2012-02-08
2012,2,8,2,10.0,2012-02-08
2012,2,8,3,10.0,2012-02-08
2012,2,8,4,11.0,2012-02-08
2012,2,8,5,10.0,2012-02-08
2012,2,8,6,8.0,2012-02-08
2012,2,8,7,9.0,2012-02-08
2012,2,8,8,12.0,2012-02-08
2012,2,8,9,16.0,2012-02-08
2012,2,8,10,11.0,2012-02-08
2012,2,8,11,27.0,2012-02-08
2012,2,8,12,21.0,2012-02-08
2012,2,8,13,16.0,2012-02-08
2012,2,8,14,11.0,2012-02-08
2012,2,8,15,11.0,2012-02-08
2012,2,8,16,17.0,2012-02-08
2012,2,8,17,17.0,2012-02-08
2012,2,8,18,12.0,2012-02-08
2012,2,8,19,20.0,2012-02-08
2012,2,8,20,21.0,2012-02-08
2012,2,8,21,26.0,2012-02-08
2012,2,8,22,18.0,2012-02-08
2012,2,8,23,22.0,2012-02-08
2012,2,9,0,18.0,2012-02-09
2012,2,9,1,39.0,2012-02-09
2012,2,9,2,36.0,2012-02-09
2012,2,9,3,28.0,2012-02-09
2012,2,9,4,28.0,2012-02-09
2012,2,9,5,33.0,2012-02-09
2012,2,9,6,33.0,2012-02-09
2012,2,9,7,38.0,2012-02-09
2012,2,9,8,77.0,2012-02-09
2012,2,9,9,84.0,2012-02-09
2012,2,9,10,84.0,2012-02-09
2012,2,9,11,63.0,2012-02-09
2012,2,9,12,52.0,2012-02-09
2012,2,9,13,40.0,2012-02-09
2012,2,9,14,36.0,2012-02-09
2012,2,9,15,37.0,2012-02-09
2012,2,9,16,45.0,2012-02-09
2012,2,9,17,51.0,2012-02-09
2012,2,9,18,55.0,2012-02-09
2012,2,9,19,66.0,2012-02-09
2012,2,9,20,64.0,2012-02-09
2012,2,9,21,56.0,2012-02-09
2012,2,9,22,57.0,2012-02-09
2012,2,9,23,21.0,2012-02-09
2012,2,10,0,6.0,2012-02-10
2012,2,10,1,4.0,2012-02-10
2012,2,10,2,6.0,2012-02-10
2012,2,10,3,8.0,2012-02-10
2012,2,10,4,7.0,2012-02-10
2012,2,10,5,9.0,2012-02-10
2012,2,10,6,11.0,2012-02-10
2012,2,10,7,13.0,2012-02-10
2012,2,10,8,21.0,2012-02-10
2012,2,10,9,29.0,2012-02-10
2012,2,10,10,19.0,2012-02-10
2012,2,10,11,36.0,2012-02-10
2012,2,10,12,23.0,2012-02-10
2012,2,10,13,23.0,2012-02-10
2012,2,10,14,18.0,2012-02-10
2012,2,10,15,19.0,2012-02-10
2012,2,10,16,27.0,2012-02-10
2012,2,10,17,36.0,2012-02-10
2012,2,10,18,23.0,2012-02-10
2012,2,10,19,34.0,2012-02-10
2012,2,10,20,46.0,2012-02-10
2012,2,10,21,54.0,2012-02-10
2012,2,10,22,63.0,2012-02-10
2012,2,10,23,82.0,2012-02-10
2012,2,11,0,74.0,2012-02-11
2012,2,11,1,95.0,2012-02-11
2012,2,11,2,102.0,2012-02-11
2012,2,11,3,114.0,2012-02-11
2012,2,11,4,121.0,2012-02-11
2012,2,11,5,117.0,2012-02-11
2012,2,11,6,112.0,2012-02-11
2012,2,11,7,123.0,2012-02-11
2012,2,11,8,126.0,2012-02-11
2012,2,11,9,129.0,2012-02-11
2012,2,11,10,121.0,2012-02-11
2012,2,11,11,111.0,2012-02-11
2012,2,11,12,73.0,2012-02-11
2012,2,11,13,49.0,2012-02-11
2012,2,11,14,40.0,2012-02-11
2012,2,11,15,39.0,2012-02-11
2012,2,11,16,40.0,2012-02-11
2012,2,11,17,34.0,2012-02-11
2012,2,11,18,29.0,2012-02-11
2012,2,11,19,44.0,2012-02-11
2012,2,11,20,74.0,2012-02-11
2012,2,11,21,87.0,2012-02-11
2012,2,11,22,106.0,2012-02-11
2012,2,11,23,147.0,2012-02-11
2012,2,12,0,175.0,2012-02-12
2012,2,12,1,107.0,2012-02-12
2012,2,12,2,99.0,2012-02-12
2012,2,12,3,86.0,2012-02-12
2012,2,12,4,74.0,2012-02-12
2012,2,12,5,78.0,2012-02-12
2012,2,12,6,75.0,2012-02-12
2012,2,12,7,70.0,2012-02-12
2012,2,12,8,70.0,2012-02-12
2012,2,12,9,77.0,2012-02-12
2012,2,12,10,90.0,2012-02-12
2012,2,12,11,113.0,2012-02-12
2012,2,12,12,97.0,2012-02-12
2012,2,12,13,111.0,2012-02-12
2012,2,12,14,104.0,2012-02-12
2012,2,12,15,106.0,2012-02-12
2012,2,12,16,105.0,2012-02-12
2012,2,12,17,105.0,2012-02-12
2012,2,12,18,112.0,2012-02-12
2012,2,12,19,120.0,2012-02-12
2012,2,12,20,134.0,2012-02-12
2012,2,12,21,143.0,2012-02-12
2012,2,12,22,157.0,2012-02-12
2012,2,12,23,149.0,2012-02-12
2012,2,13,0,170.0,2012-02-13
2012,2,13,1,183.0,2012-02-13
2012,2,13,2,175.0,2012-02-13
2012,2,13,3,154.0,2012-02-13
2012,2,13,4,145.0,2012-02-13
2012,2,13,5,144.0,2012-02-13
2012,2,13,6,163.0,2012-02-13
2012,2,13,7,172.0,2012-02-13
2012,2,13,8,170.0,2012-02-13
2012,2,13,9,182.0,2012-02-13
2012,2,13,10,138.0,2012-02-13
2012,2,13,11,149.0,2012-02-13
2012,2,13,12,163.0,2012-02-13
2012,2,13,13,165.0,2012-02-13
2012,2,13,14,192.0,2012-02-13
2012,2,13,15,226.0,2012-02-13
2012,2,13,16,221.0,2012-02-13
2012,2,13,17,224.0,2012-02-13
2012,2,13,18,228.0,2012-02-13
2012,2,13,19,254.0,2012-02-13
2012,2,13,20,288.0,2012-02-13
2012,2,13,21,295.0,2012-02-13
2012,2,13,22,332.0,2012-02-13
2012,2,13,23,352.0,2012-02-13
2012,2,14,0,376.0,2012-02-14
2012,2,14,1,380.0,2012-02-14
2012,2,14,2,327.0,2012-02-14
2012,2,14,3,306.0,2012-02-14
2012,2,14,4,248.0,2012-02-14
2012,2,14,5,235.0,2012-02-14
2012,2,14,6,236.0,2012-02-14
2012,2,14,7,151.0,2012-02-14
2012,2,14,8,14.0,2012-02-14
2012,2,14,9,13.0,2012-02-14
2012,2,14,10,16.0,2012-02-14
2012,2,14,11,16.0,2012-02-14
2012,2,14,12,15.0,2012-02-14
2012,2,14,13,22.0,2012-02-14
2012,2,14,14,25.0,2012-02-14
2012,2,14,15,26.0,2012-02-14
2012,2,14,16,23.0,2012-02-14
2012,2,14,17,24.0,2012-02-14
2012,2,14,18,25.0,2012-02-14
2012,2,14,19,22.0,2012-02-14
2012,2,14,20,38.0,2012-02-14
2012,2,14,21,57.0,2012-02-14
2012,2,14,22,41.0,2012-02-14
2012,2,14,23,71.0,2012-02-14
2012,2,15,0,80.0,2012-02-15
2012,2,15,1,129.0,2012-02-15
2012,2,15,2,149.0,2012-02-15
2012,2,15,3,132.0,2012-02-15
2012,2,15,4,97.0,2012-02-15
2012,2,15,5,83.0,2012-02-15
2012,2,15,6,78.0,2012-02-15
2012,2,15,7,92.0,2012-02-15
2012,2,15,8,95.0,2012-02-15
2012,2,15,9,92.0,2012-02-15
2012,2,15,10,87.0,2012-02-15
2012,2,15,11,96.0,2012-02-15
2012,2,15,12,113.0,2012-02-15
2012,2,15,13,138.0,2012-02-15
2012,2,15,14,167.0,2012-02-15
2012,2,15,15,134.0,2012-02-15
2012,2,15,16,112.0,2012-02-15
2012,2,15,17,118.0,2012-02-15
2012,2,15,18,114.0,2012-02-15
2012,2,15,19,126.0,2012-02-15
2012,2,15,20,133.0,2012-02-15
2012,2,15,21,145.0,2012-02-15
2012,2,15,22,163.0,2012-02-15
2012,2,15,23,16.0,2012-02-15
2012,2,16,0,4.0,2012-02-16
2012,2,16,1,5.0,2012-02-16
2012,2,16,2,8.0,2012-02-16
2012,2,16,3,12.0,2012-02-16
2012,2,16,4,11.0,2012-02-16
2012,2,16,5,10.0,2012-02-16
2012,2,16,6,11.0,2012-02-16
2012,2,16,7,9.0,2012-02-16
2012,2,16,8,12.0,2012-02-16
2012,2,16,9,17.0,2012-02-16
2012,2,16,10,15.0,2012-02-16
2012,2,16,11,24.0,2012-02-16
2012,2,16,12,17.0,2012-02-16
2012,2,16,13,11.0,2012-02-16
2012,2,16,14,15.0,2012-02-16
2012,2,16,15,18.0,2012-02-16
2012,2,16,16,18.0,2012-02-16
2012,2,16,17,16.0,2012-02-16
2012,2,16,18,14.0,2012-02-16
2012,2,16,19,16.0,2012-02-16
2012,2,16,20,13.0,2012-02-16
2012,2,16,21,15.0,2012-02-16
2012,2,16,22,15.0,2012-02-16
2012,2,16,23,20.0,2012-02-16
2012,2,17,0,7.0,2012-02-17
2012,2,17,1,8.0,2012-02-17
2012,2,17,2,9.0,2012-02-17
2012,2,17,3,11.0,2012-02-17
2012,2,17,4,12.0,2012-02-17
2012,2,17,5,11.0,2012-02-17
2012,2,17,6,9.0,2012-02-17
2012,2,17,7,10.0,2012-02-17
2012,2,17,8,16.0,2012-02-17
2012,2,17,9,17.0,2012-02-17
2012,2,17,10,15.0,2012-02-17
2012,2,17,11,18.0,2012-02-17
2012,2,17,12,19.0,2012-02-17
2012,2,17,13,26.0,2012-02-17
2012,2,17,14,16.0,2012-02-17
2012,2,17,15,24.0,2012-02-17
2012,2,17,16,15.0,2012-02-17
2012,2,17,17,13.0,2012-02-17
2012,2,17,18,9.0,2012-02-17
2012,2,17,19,8.0,2012-02-17
2012,2,17,20,11.0,2012-02-17
2012,2,17,21,10.0,2012-02-17
2012,2,17,22,18.0,2012-02-17
2012,2,17,23,18.0,2012-02-17
2012,2,18,0,14.0,2012-02-18
2012,2,18,1,16.0,2012-02-18
2012,2,18,2,12.0,2012-02-18
2012,2,18,3,9.0,2012-02-18
2012,2,18,4,8.0,2012-02-18
2012,2,18,5,10.0,2012-02-18
2012,2,18,6,8.0,2012-02-18
2012,2,18,7,17.0,2012-02-18
2012,2,18,8,17.0,2012-02-18
2012,2,18,9,30.0,2012-02-18
2012,2,18,10,27.0,2012-02-18
2012,2,18,11,23.0,2012-02-18
2012,2,18,12,27.0,2012-02-18
2012,2,18,13,19.0,2012-02-18
2012,2,18,14,26.0,2012-02-18
2012,2,18,15,45.0,2012-02-18
2012,2,18,16,40.0,2012-02-18
2012,2,18,17,52.0,2012-02-18
2012,2,18,18,50.0,2012-02-18
2012,2,18,19,53.0,2012-02-18
2012,2,18,20,52.0,2012-02-18
2012,2,18,21,59.0,2012-02-18
2012,2,18,22,74.0,2012-02-18
2012,2,18,23,90.0,2012-02-18
2012,2,19,0,109.0,2012-02-19
2012,2,19,1,105.0,2012-02-19
2012,2,19,2,98.0,2012-02-19
2012,2,19,3,91.0,2012-02-19
2012,2,19,4,99.0,2012-02-19
2012,2,19,5,98.0,2012-02-19
2012,2,19,6,91.0,2012-02-19
2012,2,19,7,87.0,2012-02-19
2012,2,19,8,84.0,2012-02-19
2012,2,19,9,89.0,2012-02-19
2012,2,19,10,87.0,2012-02-19
2012,2,19,11,80.0,2012-02-19
2012,2,19,12,73.0,2012-02-19
2012,2,19,13,52.0,2012-02-19
2012,2,19,14,38.0,2012-02-19
2012,2,19,15,33.0,2012-02-19
2012,2,19,16,33.0,2012-02-19
2012,2,19,17,25.0,2012-02-19
2012,2,19,18,32.0,2012-02-19
2012,2,19,19,41.0,2012-02-19
2012,2,19,20,52.0,2012-02-19
2012,2,19,21,64.0,2012-02-19
2012,2,19,22,64.0,2012-02-19
2012,2,19,23,56.0,2012-02-19
2012,2,20,0,65.0,2012-02-20
2012,2,20,1,81.0,2012-02-20
2012,2,20,2,113.0,2012-02-20
2012,2,20,3,163.0,2012-02-20
2012,2,20,4,162.0,2012-02-20
2012,2,20,5,152.0,2012-02-20
2012,2,20,6,129.0,2012-02-20
2012,2,20,7,105.0,2012-02-20
2012,2,20,8,99.0,2012-02-20
2012,2,20,9,94.0,2012-02-20
2012,2,20,10,85.0,2012-02-20
2012,2,20,11,110.0,2012-02-20
2012,2,20,12,139.0,2012-02-20
2012,2,20,13,139.0,2012-02-20
2012,2,20,14,127.0,2012-02-20
2012,2,20,15,129.0,2012-02-20
2012,2,20,16,135.0,2012-02-20
2012,2,20,17,145.0,2012-02-20
2012,2,20,18,184.0,2012-02-20
2012,2,20,19,236.0,2012-02-20
2012,2,20,20,254.0,2012-02-20
2012,2,20,21,260.0,2012-02-20
2012,2,20,22,216.0,2012-02-20
2012,2,20,23,160.0,2012-02-20
2012,2,21,0,93.0,2012-02-21
2012,2,21,1,75.0,2012-02-21
2012,2,21,2,73.0,2012-02-21
2012,2,21,3,68.0,2012-02-21
2012,2,21,4,69.0,2012-02-21
2012,2,21,5,82.0,2012-02-21
2012,2,21,6,83.0,2012-02-21
2012,2,21,7,99.0,2012-02-21
2012,2,21,8,117.0,2012-02-21
2012,2,21,9,125.0,2012-02-21
2012,2,21,10,95.0,2012-02-21
2012,2,21,11,103.0,2012-02-21
2012,2,21,12,123.0,2012-02-21
2012,2,21,13,117.0,2012-02-21
2012,2,21,14,140.0,2012-02-21
2012,2,21,15,151.0,2012-02-21
2012,2,21,16,143.0,2012-02-21
2012,2,21,17,148.0,2012-02-21
2012,2,21,18,162.0,2012-02-21
2012,2,21,19,134.0,2012-02-21
2012,2,21,20,138.0,2012-02-21
2012,2,21,21,155.0,2012-02-21
2012,2,21,22,172.0,2012-02-21
2012,2,21,23,151.0,2012-02-21
2012,2,22,0,141.0,2012-02-22
2012,2,22,1,153.0,2012-02-22
2012,2,22,2,141.0,2012-02-22
2012,2,22,3,158.0,2012-02-22
2012,2,22,4,153.0,2012-02-22
2012,2,22,5,164.0,2012-02-22
2012,2,22,6,173.0,2012-02-22
2012,2,22,7,174.0,2012-02-22
2012,2,22,8,183.0,2012-02-22
2012,2,22,9,178.0,2012-02-22
2012,2,22,10,193.0,2012-02-22
2012,2,22,11,203.0,2012-02-22
2012,2,22,12,206.0,2012-02-22
2012,2,22,13,203.0,2012-02-22
2012,2,22,14,208.0,2012-02-22
2012,2,22,15,219.0,2012-02-22
2012,2,22,16,235.0,2012-02-22
2012,2,22,17,240.0,2012-02-22
2012,2,22,18,241.0,2012-02-22
2012,2,22,19,248.0,2012-02-22
2012,2,22,20,154.0,2012-02-22
2012,2,22,21,25.0,2012-02-22
2012,2,22,22,16.0,2012-02-22
2012,2,22,23,18.0,2012-02-22
2012,2,23,0,16.0,2012-02-23
2012,2,23,1,11.0,2012-02-23
2012,2,23,2,11.0,2012-02-23
2012,2,23,3,16.0,2012-02-23
2012,2,23,4,8.0,2012-02-23
2012,2,23,5,9.0,2012-02-23
2012,2,23,6,11.0,2012-02-23
2012,2,23,7,14.0,2012-02-23
2012,2,23,8,16.0,2012-02-23
2012,2,23,9,15.0,2012-02-23
2012,2,23,10,20.0,2012-02-23
2012,2,23,11,20.0,2012-02-23
2012,2,23,12,18.0,2012-02-23
2012,2,23,13,15.0,2012-02-23
2012,2,23,14,19.0,2012-02-23
2012,2,23,15,20.0,2012-02-23
2012,2,23,16,20.0,2012-02-23
2012,2,23,17,18.0,2012-02-23
2012,2,23,18,18.0,2012-02-23
2012,2,23,19,27.0,2012-02-23
2012,2,23,20,33.0,2012-02-23
2012,2,23,21,57.0,2012-02-23
2012,2,23,22,70.0,2012-02-23
2012,2,23,23,81.0,2012-02-23
2012,2,24,0,84.0,2012-02-24
2012,2,24,1,78.0,2012-02-24
2012,2,24,2,74.0,2012-02-24
2012,2,24,3,79.0,2012-02-24
2012,2,24,4,99.0,2012-02-24
2012,2,24,5,99.0,2012-02-24
2012,2,24,6,108.0,2012-02-24
2012,2,24,7,103.0,2012-02-24
2012,2,24,8,98.0,2012-02-24
2012,2,24,9,98.0,2012-02-24
2012,2,24,10,102.0,2012-02-24
2012,2,24,11,125.0,2012-02-24
2012,2,24,12,126.0,2012-02-24
2012,2,24,13,122.0,2012-02-24
2012,2,24,14,129.0,2012-02-24
2012,2,24,15,119.0,2012-02-24
2012,2,24,16,134.0,2012-02-24
2012,2,24,17,142.0,2012-02-24
2012,2,24,18,153.0,2012-02-24
2012,2,24,19,149.0,2012-02-24
2012,2,24,20,48.0,2012-02-24
2012,2,24,21,11.0,2012-02-24
2012,2,24,22,15.0,2012-02-24
2012,2,24,23,10.0,2012-02-24
2012,2,25,0,9.0,2012-02-25
2012,2,25,1,10.0,2012-02-25
2012,2,25,2,10.0,2012-02-25
2012,2,25,3,6.0,2012-02-25
2012,2,25,4,17.0,2012-02-25
2012,2,25,5,19.0,2012-02-25
2012,2,25,6,13.0,2012-02-25
2012,2,25,7,16.0,2012-02-25
2012,2,25,8,14.0,2012-02-25
2012,2,25,9,21.0,2012-02-25
2012,2,25,10,21.0,2012-02-25
2012,2,25,11,21.0,2012-02-25
2012,2,25,12,14.0,2012-02-25
2012,2,25,13,21.0,2012-02-25
2012,2,25,14,25.0,2012-02-25
2012,2,25,15,18.0,2012-02-25
2012,2,25,16,20.0,2012-02-25
2012,2,25,17,25.0,2012-02-25
2012,2,25,18,30.0,2012-02-25
2012,2,25,19,42.0,2012-02-25
2012,2,25,20,41.0,2012-02-25
2012,2,25,21,36.0,2012-02-25
2012,2,25,22,44.0,2012-02-25
2012,2,25,23,49.0,2012-02-25
2012,2,26,0,62.0,2012-02-26
2012,2,26,1,70.0,2012-02-26
2012,2,26,2,78.0,2012-02-26
2012,2,26,3,108.0,2012-02-26
2012,2,26,4,139.0,2012-02-26
2012,2,26,5,73.0,2012-02-26
2012,2,26,6,34.0,2012-02-26
2012,2,26,7,29.0,2012-02-26
2012,2,26,8,35.0,2012-02-26
2012,2,26,9,37.0,2012-02-26
2012,2,26,10,46.0,2012-02-26
2012,2,26,11,30.0,2012-02-26
2012,2,26,12,24.0,2012-02-26
2012,2,26,13,25.0,2012-02-26
2012,2,26,14,22.0,2012-02-26
2012,2,26,15,33.0,2012-02-26
2012,2,26,16,41.0,2012-02-26
2012,2,26,17,47.0,2012-02-26
2012,2,26,18,46.0,2012-02-26
2012,2,26,19,42.0,2012-02-26
2012,2,26,20,59.0,2012-02-26
2012,2,26,21,83.0,2012-02-26
2012,2,26,22,111.0,2012-02-26
2012,2,26,23,140.0,2012-02-26
2012,2,27,0,139.0,2012-02-27
2012,2,27,1,161.0,2012-02-27
2012,2,27,2,153.0,2012-02-27
2012,2,27,3,133.0,2012-02-27
2012,2,27,4,127.0,2012-02-27
2012,2,27,5,134.0,2012-02-27
2012,2,27,6,155.0,2012-02-27
2012,2,27,7,172.0,2012-02-27
2012,2,27,8,191.0,2012-02-27
2012,2,27,9,201.0,2012-02-27
2012,2,27,10,216.0,2012-02-27
2012,2,27,11,233.0,2012-02-27
2012,2,27,12,228.0,2012-02-27
2012,2,27,13,230.0,2012-02-27
2012,2,27,14,212.0,2012-02-27
2012,2,27,15,188.0,2012-02-27
2012,2,27,16,193.0,2012-02-27
2012,2,27,17,173.0,2012-02-27
