customer_id,age,balance,campaign,y
32338,30,26,1,no
24509,54,899,1,no
5936,40,104,2,no
37224,44,1311,1,no
4158,20,-172,3,no
20993,33,3623,2,no
35560,45,-106,3,yes
40851,27,5291,2,no
10997,47,726,3,no
12288,50,-253,1,no
11784,43,126,2,no
7309,35,5310,1,no
5937,32,-91,2,no
36659,49,666,1,no
20437,46,-880,2,no
12081,38,5,8,no
19705,41,3831,7,no
26239,34,3185,1,no
6218,29,2904,1,no
20236,60,-240,6,no
4247,40,3,1,no
16504,53,49,5,no
38137,27,500,6,no
18353,36,571,3,no
1139,37,374,3,no
25555,42,266,1,no
39237,59,47,3,no
42356,51,1216,1,no
31364,33,154,2,no
30410,33,406,1,no
37833,35,221,1,no
43894,80,8304,1,yes
6659,28,2921,1,no
35392,50,339,3,no
1711,59,181,1,no
23223,42,1,13,no
11369,46,1188,5,no
18174,60,921,15,no
17502,39,54,12,no
12672,48,1355,2,no
39138,26,-93,2,no
27640,34,714,4,no
3694,29,47,11,no
5599,35,178,2,no
16169,37,1396,2,no
20910,48,732,1,no
3620,54,1394,5,no
26645,59,17056,2,no
41691,61,2917,1,yes
6182,40,3087,1,no
28531,33,902,2,no
15364,29,1,3,no
19778,50,-98,2,no
12273,44,107,3,no
7218,44,6491,1,no
31612,42,473,1,no
22705,45,221,4,no
37763,57,0,9,no
3610,40,574,3,no
43162,47,66,1,no
37474,41,-664,4,no
41151,49,2209,1,no
41712,33,5437,1,yes
1488,34,103,2,no
20460,39,562,2,no
28024,44,237,2,no
40396,35,1254,2,no
18859,42,1619,1,no
26702,32,233,4,no
2495,46,580,1,no
6035,32,70,6,no
31421,47,649,2,no
15937,37,-252,3,no
28421,33,1279,1,no
23602,32,890,10,no
9888,47,533,1,no
1163,31,120,2,no
26553,30,9720,2,no
14669,35,313,1,no
40832,45,1435,1,no
12005,53,4601,4,no
17713,57,53,2,no
20259,46,8,6,no
19409,46,575,3,no
42160,42,603,5,no
27945,57,316,2,no
35747,49,1311,1,yes
16628,33,4,1,no
35342,46,-1034,1,no
40734,41,2226,2,yes
19622,55,173,2,no
11642,43,6835,2,no
477,50,964,1,no
27718,38,0,1,no
28104,30,800,2,no
41253,18,5,2,no
36428,37,555,3,no
32754,45,61,1,no
12679,33,4385,1,no
33338,39,1524,1,yes
42626,66,0,1,no
34506,26,6,1,no
18834,30,663,1,no
27736,29,805,1,no
11980,41,188,14,no
44195,42,1289,4,yes
26335,33,2945,1,no
13872,34,0,1,no
8123,33,109,4,no
31428,57,3858,1,no
33814,29,4328,8,no
36154,31,0,1,no
21790,53,-634,3,no
33498,33,574,2,no
45204,23,113,1,yes
28111,29,67,2,no
7150,50,1541,1,no
43191,42,4945,2,yes
14775,33,346,1,no
10762,55,2896,3,no
37981,35,1287,3,no
37166,50,246,2,no
32237,33,1209,1,no
2586,46,618,3,no
27553,55,1241,7,no
5771,32,18,1,no
19961,41,3353,2,no
20019,37,274,3,no
7951,37,2544,3,no
13820,58,439,2,no
13903,53,61,1,no
16171,46,209,4,no
38836,28,3267,1,no
17127,34,-200,5,no
22774,33,463,7,no
1656,43,49,1,no
10422,27,18188,17,yes
12869,55,82,1,no
25008,57,649,1,no
40141,21,794,1,yes
32558,52,-779,1,yes
20367,37,5287,2,no
30834,47,520,6,no
32580,28,1065,1,no
151,51,-19,2,no
20469,35,362,8,no
27124,37,1533,4,yes
14721,58,19,3,no
31379,26,2786,1,yes
40900,43,422,1,no
13626,27,282,5,no
24388,31,1144,1,no
14066,27,6,2,no
23312,43,-705,6,no
41248,70,2346,3,no
17722,40,4381,2,no
44109,69,2473,3,yes
18307,45,194,4,no
31716,37,1174,1,no
15467,33,-27,2,no
32730,31,968,1,no
22757,33,0,2,no
25726,41,2885,1,no
3511,30,78,2,no
44614,61,211,2,yes
37955,29,64,2,no
34105,26,2503,1,no
33974,29,231,1,no
1865,28,-125,3,no
35798,33,113,2,no
4208,22,0,1,no
28699,42,199,2,no
5788,37,-476,2,no
5823,33,-297,2,no
39320,32,-472,2,no
34793,36,788,1,no
28724,32,578,3,no
7845,37,461,2,no
15674,56,619,1,no
32736,36,-196,1,no
16340,41,0,5,no
25847,45,830,1,no
5673,36,247,1,no
12760,47,12245,3,no
26766,31,1887,2,no
24621,47,794,2,no
16541,56,0,29,no
28246,52,1724,1,no
5858,30,-95,3,no
38734,33,5792,2,no
41697,60,1588,1,yes
39676,24,0,2,yes
32298,35,3751,2,no
43803,39,265,1,yes
2297,39,1242,3,no
4120,56,316,1,no
14472,39,142,4,no
18005,39,0,3,no
17723,52,2332,2,no
19317,41,501,4,no
11847,57,-92,1,yes
7616,40,2147,1,no
41336,30,7,1,yes
3036,43,672,8,no
44096,71,392,2,yes
22075,41,185,12,no
43236,32,1429,4,no
8618,39,1623,2,no
20820,51,805,2,no
22636,35,24,1,no
28155,26,152,1,no
41286,35,992,1,no
12948,39,18,3,no
3456,45,4060,1,no
8207,35,-37,2,no
33016,51,1329,2,no
18573,54,3250,3,no
10147,51,12,1,no
18311,35,1792,6,yes
11813,56,0,2,no
15424,45,24,1,no
10599,60,21292,6,no
22130,55,196,2,no
33255,38,730,5,no
44643,33,272,2,yes
24392,48,1039,1,no
17950,38,2350,2,no
18304,45,-60,4,no
31753,50,732,7,no
3594,53,1739,3,no
41040,35,18111,4,yes
1813,27,659,2,no
23691,45,12,3,no
25587,48,5057,1,no
36495,46,2313,2,no
3800,47,-656,2,no
27256,40,9374,8,no
20525,39,1986,6,no
22429,58,371,2,no
28675,35,951,1,no
7123,29,559,2,no
42412,49,5887,3,yes
31699,43,903,1,no
11750,43,0,1,no
22567,37,261,3,no
27889,44,429,1,no
31192,46,3434,1,yes
27684,50,0,2,no
11988,38,-627,4,no
39248,30,8950,4,no
7982,50,571,4,no
23838,31,471,2,no
41629,43,0,2,no
15110,52,1564,1,no
31961,29,110,1,yes
27908,59,13,2,no
31027,33,627,2,no
33839,35,629,1,no
33353,35,2123,1,no
36847,50,5816,1,no
10942,40,752,1,no
36849,47,1044,6,no
4690,45,4170,3,no
37966,37,608,3,no
33405,39,104,2,no
5596,44,0,2,no
30974,42,49,10,no
25950,50,2910,1,no
14125,48,0,3,no
17191,27,0,6,no
37787,39,300,1,no
39698,54,3076,2,yes
43178,29,8,1,no
24185,44,1631,1,no
8323,37,-1050,2,no
1277,36,298,1,no
10398,36,5427,1,no
43301,75,852,1,no
32478,37,1594,1,no
16031,47,-295,2,no
24581,44,58,1,no
21369,46,302,13,no
15125,29,406,1,no
41295,72,1129,1,yes
10765,37,1088,2,no
5324,31,0,1,no
33076,35,329,7,no
18049,58,1013,5,no
32546,36,295,1,no
40006,39,48,1,yes
25293,53,1066,1,no
1035,41,277,4,no
11381,50,0,1,no
5926,31,-307,2,no
33122,34,0,1,no
3078,48,1764,2,no
1986,30,152,2,no
43176,37,1113,1,yes
14967,32,-1668,6,no
20443,31,573,2,no
9878,56,450,1,no
40167,41,216,3,yes
9101,56,842,1,no
21791,32,0,4,no
13452,60,838,1,no
40953,38,1165,3,yes
30551,36,145,2,no
35484,28,270,2,no
33348,36,4693,6,no
30825,47,1675,3,no
7265,51,-57,1,no
30488,28,1405,3,no
3289,47,-1385,1,no
30248,31,3528,1,no
7479,58,4299,3,no
33858,31,4319,4,no
42155,61,6016,1,no
1283,38,66,1,no
44268,37,0,6,yes
24609,50,4654,2,no
19968,46,723,2,no
11498,41,-378,2,no
4337,54,233,3,no
33069,38,3913,2,no
15070,35,0,5,no
44336,36,11650,1,yes
41146,65,3812,1,no
44876,82,928,2,no
7558,35,0,9,no
32813,49,29,1,no
7975,56,186,4,no
37973,28,293,1,no
39088,23,817,1,no
19578,47,5999,2,no
20020,44,1707,3,no
24002,36,861,2,no
14183,40,-186,2,no
30034,49,196,7,no
8502,34,618,4,no
42048,61,272,1,no
42984,39,902,2,yes
40481,66,1993,4,no
19014,57,2266,1,no
22606,60,0,1,no
5960,31,1145,4,yes
14007,41,1331,7,no
25478,42,412,4,no
15852,29,544,4,no
10008,57,1367,3,no
44915,43,625,1,no
44296,61,10861,2,yes
27369,43,146,1,no
36201,44,0,2,no
32965,27,724,3,no
14767,30,0,3,no
11289,42,3,3,no
40777,33,218,1,no
31727,33,1130,1,no
8920,42,717,6,no
26037,42,838,2,no
5072,32,1373,2,no
37975,27,275,2,no
27433,41,0,1,no
19867,39,0,2,no
38117,42,146,4,yes
8905,52,4096,4,no
8058,28,1076,5,no
18043,41,-1,4,yes
21504,37,115,2,no
6047,33,392,3,no
20387,34,828,3,yes
1140,56,93,2,no
12803,29,0,15,no
31688,36,3508,1,no
25003,53,19850,1,no
44431,36,1133,1,yes
331,48,1,3,no
1571,30,528,4,no
30704,38,0,2,no
21520,53,4380,7,no
36325,41,1319,1,no
20322,45,111,1,no
22884,45,285,7,no
28436,26,155,1,no
2405,34,383,1,yes
28225,37,1330,2,no
33812,72,796,2,no
19698,33,605,3,no
23812,37,45,3,no
12037,57,8403,11,no
33077,30,638,2,no
44041,33,555,2,no
2329,35,414,4,yes
21705,35,299,5,no
12484,33,205,2,no
5921,44,-199,3,no
42894,38,318,1,yes
15019,36,-179,1,no
35039,35,623,2,no
18006,49,-701,2,yes
15918,36,1733,3,no
28677,26,1348,1,no
16314,28,-56,1,no
42960,27,390,2,yes
9241,49,550,2,no
25502,43,2124,1,no
5734,40,655,1,no
20208,46,209,2,no
1901,35,-202,2,no
23077,60,0,6,no
12702,41,650,5,no
35107,34,705,3,no
31685,31,823,1,no
40853,66,0,1,no
34665,30,6,2,no
759,59,307,7,no
7672,53,7290,1,no
2876,54,1691,1,no
25886,57,6164,2,no
11672,39,4899,2,no
13729,52,-104,1,no
38339,28,-545,1,no
43116,32,302,1,yes
16696,49,27,2,no
26140,47,10697,2,no
43465,36,436,1,yes
31755,54,5521,2,no
263,37,275,1,no
15321,33,3269,1,no
24602,58,1831,1,no
24711,40,10378,3,no
10709,51,-192,3,no
33474,33,187,3,no
42136,34,382,1,no
35743,53,0,1,no
342,43,693,3,no
3735,26,102,1,no
274,56,155,3,no
38301,31,685,1,yes
26126,36,9269,2,no
31182,25,3730,1,yes
43669,43,10072,1,no
12204,54,2508,8,no
24146,38,1101,1,no
15533,34,430,4,no
15287,40,2998,3,yes
3402,54,234,3,no
40557,38,7929,3,no
1604,35,14,1,no
37500,40,342,4,no
16146,26,-379,7,yes
323,48,161,3,no
22840,32,309,3,no
31156,25,2503,2,no
30707,34,-28,2,no
7097,35,485,5,no
24610,42,275,2,no
35884,52,337,1,no
11098,46,557,1,no
25043,51,0,1,no
28924,38,168,1,no
11294,41,1245,3,no
35771,50,-287,1,no
24871,41,1226,1,no
29469,28,282,1,no
31023,27,73,1,yes
38841,50,433,4,no
13025,33,568,1,no
4378,30,3291,3,yes
42027,74,1742,1,no
39242,39,815,3,no
13237,25,142,2,no
43371,30,916,2,yes
18740,43,-39,23,no
22834,59,255,6,no
11912,42,0,2,no
43181,31,4129,1,no
16277,30,0,1,no
37932,52,136,2,no
2133,55,276,1,no
4705,58,23,6,no
3030,29,1952,1,no
1705,36,335,2,no
39786,58,2764,1,no
1332,46,675,1,no
32103,43,205,2,no
17433,35,742,7,no
14897,31,574,2,no
14475,37,0,3,no
7263,50,1132,1,no
7812,53,2656,2,yes
13591,48,124,1,no
38450,60,-639,1,yes
40435,28,12956,1,yes
726,60,364,2,no
38981,27,8,1,no
31224,33,1925,2,no
32940,53,2124,2,no
43486,62,1515,4,no
17032,51,1162,1,yes
25799,32,432,2,no
39513,36,911,2,yes
36733,33,2858,1,no
31758,40,446,4,no
21660,51,950,2,no
11434,36,47,1,no
31799,34,11,1,no
26103,35,552,2,no
24596,44,3843,1,no
12427,33,740,3,no
43026,34,8000,1,yes
104,59,179,3,no
12326,57,35,3,no
26816,56,12,2,no
23963,55,46,4,no
14471,39,498,4,no
3830,40,1758,3,yes
8940,52,1049,6,no
7105,43,0,1,no
42704,66,203,1,yes
641,55,220,2,no
12994,47,24,2,no
19497,30,371,2,no
7127,39,394,1,no
12900,32,212,5,yes
16818,41,100,2,no
26230,37,523,4,no
18599,37,65,4,no
41779,28,2806,1,no
20732,54,309,2,yes
15930,27,202,1,no
10190,57,2234,5,no
33221,29,68,1,no
43312,61,5196,2,no
27934,29,1502,1,no
12713,59,-1336,2,no
14096,57,8,2,no
9036,57,67,1,no
5666,40,-426,1,no
38428,36,1479,2,no
38875,35,2490,1,no
177,48,41,2,no
9550,49,0,2,no
28456,46,-3,2,no
11485,42,0,1,no
17186,55,814,12,no
41194,62,0,1,yes
26945,31,3967,1,no
43144,63,1849,6,no
16503,41,4,5,no
15394,27,5,1,no
10610,46,757,3,no
1847,30,0,1,no
28923,40,0,1,no
41543,38,0,3,yes
14279,29,64,2,no
22217,60,1446,6,no
19434,38,5003,9,no
32851,30,739,1,no
36334,38,759,1,no
38679,25,16874,2,no
28601,30,-261,2,no
23106,49,0,6,no
16107,54,122,3,no
20392,56,15088,4,no
15193,30,178,3,yes
7162,42,984,1,no
13414,50,0,2,no
21751,46,1109,12,no
25182,59,797,2,no
40021,55,82,1,no
13702,30,155,3,yes
42883,41,1646,1,yes
44260,39,558,1,no
18912,50,32,2,no
17562,58,407,2,no
16153,33,920,4,no
2594,44,1423,4,no
43821,29,455,2,yes
44282,56,393,1,yes
28946,33,79,1,no
32140,38,293,1,no
34638,48,0,1,no
21823,33,-374,2,no
9402,60,0,1,no
44376,53,2398,1,yes
41520,67,714,1,no
24981,43,2115,1,no
3185,40,581,3,no
24077,40,3352,1,yes
18779,41,188,25,no
36666,32,522,5,no
21906,34,112,2,no
43049,34,271,1,yes
25887,55,12675,2,no
44463,61,5,2,yes
40803,20,130,1,no
17781,41,-190,3,yes
17447,33,2,12,no
27740,42,759,1,no
23339,44,2541,3,no
22226,31,424,2,no
45174,36,980,4,no
38203,35,286,1,no
38426,29,226,1,no
24594,44,93,1,no
22262,52,291,3,no
22478,33,112,4,no
22773,39,130,18,no
6804,27,811,2,no
20721,46,111,2,no
34663,44,0,2,no
33339,51,6700,4,no
2465,59,3382,1,no
9207,24,541,4,no
36014,56,-255,5,no
293,24,423,3,no
14493,40,79,3,no
36023,36,661,8,no
17516,35,366,9,no
42767,48,157,4,yes
17054,30,1626,3,no
17864,33,-333,5,no
14006,25,-113,3,no
30835,39,208,2,no
352,45,66,2,no
38439,27,-15,4,no
43478,75,3771,1,yes
24979,57,0,1,no
15172,33,70,7,no
3706,43,2539,4,no
28810,41,3204,2,no
40443,46,1329,2,yes
25048,44,1901,3,no
38035,36,994,2,no
21346,45,1629,4,no
45045,35,724,3,no
29220,40,0,1,no
6343,38,16957,2,no
30782,30,0,4,no
11012,38,926,5,no
20816,48,893,2,no
35318,60,322,1,no
40743,27,290,1,no
27602,47,473,2,no
25661,38,-459,2,no
25218,48,1208,4,no
33450,37,2235,2,no
17594,51,209,2,no
13269,40,2840,4,no
35682,33,220,1,no
34751,40,-234,1,no
682,40,105,2,no
6367,32,-275,1,no
7504,31,-502,4,no
11108,37,415,1,no
40093,38,1988,1,no
8880,54,138,10,no
38853,26,384,1,no
35059,52,1988,1,no
25044,32,936,1,no
25328,33,328,2,no
20063,60,581,2,no
39978,36,7222,1,no
34360,29,9407,6,yes
4731,27,8,3,no
17689,42,1278,4,no
14218,47,3466,2,yes
12669,32,4805,3,no
19002,59,2552,3,no
31003,31,830,3,no
32423,31,4457,1,no
9147,37,196,3,no
7832,55,2760,14,no
34140,33,478,2,yes
32058,27,10005,3,no
22794,46,518,6,no
17475,47,303,4,no
13507,37,247,1,no
36638,46,38,1,no
30638,41,326,1,no
42808,26,338,1,no
29009,58,662,1,no
12028,46,7318,5,no
25225,30,246,2,no
24121,60,5041,1,yes
42990,77,638,1,yes
39131,33,1077,3,no
5081,39,5853,2,no
12775,46,4044,3,no
26891,30,111,3,no
31513,37,0,2,no
34221,33,1636,1,yes
4071,38,497,5,no
42861,45,205,1,yes
32534,33,135,1,no
8724,46,0,5,no
28856,32,943,2,no
9831,39,0,1,no
40882,28,16,4,no
13763,30,-336,6,no
44236,46,6879,1,no
28459,31,6,1,no
42284,56,9367,2,yes
34573,29,178,4,no
31953,43,678,3,no
40129,35,1085,1,yes
22863,45,179,3,no
32477,37,168,2,no
27486,31,490,5,no
33610,45,-79,4,no
9759,49,49,1,no
26995,35,3552,1,no
11671,54,-51,10,no
626,31,1852,3,no
25975,52,6933,2,no
11734,42,297,1,no
9445,40,406,1,no
8785,35,2008,6,no
21980,40,2244,2,no
43628,37,565,1,no
21955,31,156,2,no
9312,42,-355,6,no
32719,41,382,2,no
35512,26,13,2,no
37704,48,-407,2,no
39722,55,39098,3,no
42138,45,360,1,yes
26132,58,1507,6,no
26688,50,3117,2,no
13036,45,0,7,no
12336,30,1881,1,no
29449,29,1669,1,yes
44964,37,1403,1,no
5489,40,-212,1,no
15256,49,0,1,no
1785,58,-91,5,no
29072,56,778,2,no
21050,56,811,19,no
31238,37,0,1,yes
1006,30,342,2,no
7748,45,676,4,no
5876,26,205,1,no
34087,43,2105,2,no
23849,39,109,2,no
32690,74,4515,5,no
16808,30,0,2,no
34219,42,1451,4,yes
19100,50,4855,2,yes
32988,38,326,2,no
28443,55,-284,1,no
23176,55,56,6,no
2869,46,3028,1,no
1499,39,830,2,no
23848,39,239,2,no
34277,34,1813,5,no
5011,38,63,1,no
2005,23,375,3,no
6979,32,92,1,no
1567,51,202,2,no
24435,48,427,1,no
37965,40,229,3,no
32096,31,2384,2,no
41751,56,12,3,yes
27839,45,1686,1,no
2673,44,264,2,no
1789,32,6259,2,no
16271,50,29,1,no
10036,38,1116,3,no
39590,58,928,1,no
15362,47,122,1,no
36688,30,3,2,no
893,31,309,1,no
34339,33,11,3,no
27174,50,231,2,no
34199,31,125,1,no
36606,39,398,1,no
4338,60,819,2,no
13958,54,136,4,no
1683,29,246,1,no
431,55,131,1,no
11430,41,586,1,no
19246,33,2915,2,no
31246,23,486,1,no
34266,26,4683,2,no
11592,50,3374,2,no
16798,45,757,3,no
22551,41,527,1,no
6030,34,60,10,no
9011,51,1649,1,no
11087,48,551,5,no
1617,32,490,2,no
13152,42,478,1,no
253,34,0,1,no
36217,29,452,1,no
11349,36,542,6,no
31652,30,10152,2,no
22239,34,202,2,no
21190,48,-83,3,no
37396,29,714,2,yes
6185,28,939,1,yes
23230,31,313,2,no
30513,41,336,2,no
7030,34,225,2,no
1671,32,2068,1,no
234,53,1827,1,no
3086,44,976,2,no
7894,42,0,6,no
27289,34,3037,1,no
9190,41,1459,1,no
23543,33,0,10,no
36905,38,481,5,no
21446,30,209,9,no
39610,26,100,1,yes
8766,28,4013,1,no
1227,51,226,1,no
2529,53,-27,9,no
12039,51,604,2,no
12341,36,367,1,no
32947,33,0,1,yes
43622,34,263,1,no
27040,32,5626,1,no
1902,38,-256,1,no
21031,51,165,2,no
658,40,-322,1,no
30115,42,3908,5,no
27462,53,13901,1,no
14294,35,1266,2,no
30823,51,2242,8,no
30841,35,-84,11,no
6770,29,-158,1,no
40073,33,317,1,yes
23240,44,639,12,no
41610,59,883,1,no
18603,58,0,16,no
35830,45,247,1,no
40588,63,70,2,no
927,35,39,1,no
39565,47,8,1,no
43459,62,6,1,yes
17434,43,69,5,no
44790,24,358,2,no
1054,50,1557,6,no
10478,44,749,2,no
31405,48,0,1,no
35103,20,602,4,no
3403,41,288,4,no
13625,49,66,3,no
21356,47,236,4,no
4274,28,362,1,no
34035,32,628,1,no
35867,40,-516,1,no
37999,27,54,2,no
40798,33,73,1,no
27824,34,859,1,yes
34062,31,181,1,yes
38870,33,1277,1,yes
32415,38,516,3,no
4284,31,462,1,no
24104,58,372,1,yes
10945,50,557,4,no
16581,56,535,1,no
4422,30,162,4,no
8157,34,287,8,no
23859,35,-146,2,no
25057,44,2455,1,no
37863,34,687,2,no
11379,57,630,1,no
6315,49,1304,1,no
625,30,484,1,yes
23605,43,241,10,no
28996,44,-1317,1,no
13677,41,2113,5,no
30632,31,1801,1,no
10792,41,130,3,no
37603,41,2361,1,no
7276,37,-141,3,no
18986,53,6280,2,no
18763,33,249,4,no
9802,38,0,1,no
20970,37,2686,4,no
38284,28,7,1,no
10572,38,38,1,no
35073,30,0,2,no
4169,29,146,2,no
29322,57,485,2,no
39395,36,507,1,no
17318,28,1104,7,no
13871,40,3571,1,no
1674,32,274,3,no
8995,54,153,1,no
24113,35,3623,1,yes
8859,58,5278,4,no
10987,39,2303,3,yes
2183,33,14,1,no
42352,30,265,1,no
41067,62,557,1,yes
39034,52,-194,1,no
38603,30,-99,5,no
42196,33,22867,2,yes
31528,74,161,1,no
2609,57,1460,2,no
35384,43,181,1,no
7668,40,6695,1,no
28086,46,1264,2,no
35348,56,72,1,no
19221,50,2050,3,no
16225,31,302,8,no
30533,31,1738,3,no
40537,43,0,1,no
30921,33,191,2,no
4860,36,656,1,no
15200,42,388,3,no
18726,59,2194,9,no
19483,35,20,2,no
12422,49,12,2,no
8338,31,-575,9,no
262,34,318,2,no
196,33,307,2,no
13597,30,350,5,no
17211,34,79,3,no
13353,49,177,1,no
28988,52,279,1,no
41828,59,7469,1,no
12960,43,-213,2,no
7678,50,1290,14,no
28193,35,343,2,no
27451,52,28,3,no
38983,29,266,1,no
30778,30,2303,5,no
39521,29,6,1,yes
21128,46,1533,4,no
22203,33,433,4,no
44211,46,766,1,no
17420,43,59,2,no
10854,46,5559,1,no
5287,34,3798,1,no
36850,36,98,1,no
20454,58,7560,2,no
3116,46,1465,2,no
6384,35,1383,2,no
32057,25,702,2,no
9069,50,15442,1,no
1676,28,6,1,no
18081,32,-31,6,no
1034,39,867,1,no
594,48,74,1,no
15982,37,2089,1,no
4868,30,675,1,no
38978,53,1815,1,no
23478,42,29,11,no
37258,42,4253,1,no
30350,41,8,1,no
12641,31,-27,2,no
35787,32,333,2,yes
38683,40,952,2,no
10076,60,47,1,no
21901,47,0,4,no
15102,58,553,3,no
39387,36,490,1,no
1292,33,303,1,no
11709,46,0,1,no
19652,41,231,2,yes
874,35,109,2,no
35118,34,440,2,no
23316,58,911,4,no
2555,28,26765,8,no
20219,33,3470,2,no
26822,31,-35,2,yes
3832,35,523,1,no
15237,40,-117,2,no
3069,29,900,1,no
9404,58,797,2,no
27343,33,4402,2,no
27150,54,230,1,no
14593,31,582,2,no
21376,32,1969,8,no
20603,54,3473,2,no
42484,79,3025,3,yes
43199,38,1559,2,yes
1929,32,4,2,no
38136,43,232,1,no
16404,33,4443,6,no
32034,58,5445,1,no
730,51,325,2,no
36798,44,887,2,no
34427,32,290,6,no
23659,35,230,1,no
33891,59,5583,1,yes
26327,35,1801,1,no
11213,44,1025,1,no
1662,51,370,1,no
36268,39,1506,2,no
16256,26,0,4,no
8558,35,-437,5,no
20278,46,2703,6,no
2983,57,-1,2,yes
12125,53,4,6,no
41889,56,111,1,no
3105,31,413,2,no
15713,37,1893,2,no
20164,39,-276,4,no
44054,29,0,1,no
40040,32,889,2,yes
13215,36,795,2,no
22590,54,2762,7,no
19156,55,169,2,yes
17019,44,483,1,no
36124,42,4900,1,no
41418,30,419,2,no
4551,35,356,2,no
4580,34,-93,1,no
22559,47,2322,1,no
23833,51,462,2,no
23373,30,0,4,no
8571,26,-36,2,yes
14612,58,0,1,no
37744,43,2315,1,no
32989,54,630,2,no
17417,30,39,3,no
30676,52,1595,1,no
45152,47,311,3,no
18773,36,1594,5,no
40940,32,3271,1,no
31738,20,8860,2,no
585,37,0,4,no
26630,54,1660,3,no
18897,30,835,1,no
34598,47,1649,2,no
27757,30,13,1,no
3930,21,325,1,no
35973,37,393,4,no
31510,52,-2712,1,no
20590,35,1511,4,no
20404,30,115,2,no
35007,30,609,1,no
39527,27,11862,5,no
30770,58,-37,2,no
43932,76,4984,3,no
13463,43,173,8,no
44572,29,113,2,no
45167,41,79,1,yes
29801,40,109,1,no
42783,33,1699,1,yes
40644,27,6791,2,yes
44131,50,315,2,no
42724,36,203,1,yes
43872,62,0,1,no
42878,35,1085,6,yes
10500,48,296,4,no
14665,60,0,8,no
30554,28,321,6,no
9243,45,844,3,yes
32125,32,-55,1,no
20025,59,2768,5,no
12188,44,1239,4,no
24228,47,1028,1,no
19609,30,3330,6,no
27418,57,3367,1,no
38258,38,1027,5,no
40745,18,108,1,yes
12231,40,1558,15,no
16431,53,1672,1,no
33595,41,8902,3,no
7906,37,2260,3,no
25752,32,6337,2,no
34565,41,257,2,no
21691,30,8,17,no
21489,53,180,2,no
3017,32,91,2,no
29575,33,1883,5,no
15405,48,2392,5,no
38437,30,95,2,no
44183,56,813,1,no
14229,37,0,2,no
31672,63,2734,5,no
42175,32,935,1,yes
41367,37,7620,3,no
29146,40,418,2,no
24944,35,1041,1,no
11712,60,1690,4,yes
31040,58,26831,18,no
35928,34,800,2,no
43241,31,1570,4,yes
26276,53,9252,1,no
3859,41,124,2,no
38982,25,7103,1,no
2818,35,51,2,no
6888,32,-233,2,no
28538,30,350,2,no
29108,35,0,2,no
9267,26,986,3,no
13985,52,255,3,no
31686,43,902,1,no
26196,37,66,1,no
42058,35,980,2,no
1431,25,37,2,no
8154,52,101,4,no
35320,51,670,1,no
7063,38,476,4,no
30261,27,73,1,no
21413,34,757,4,no
622,33,7,1,no
27034,57,5368,1,no
20441,54,212,4,no
14091,28,17,2,no
40028,41,15787,3,no
7290,49,2497,1,no
40814,30,533,2,yes
4420,38,0,1,no
3641,45,805,3,no
10389,49,937,1,no
10211,48,2369,2,no
21131,51,311,2,no
19700,45,760,2,no
749,37,88,2,no
218,53,13,3,no
41519,31,12569,1,yes
33154,34,8038,3,no
41222,25,469,1,yes
38173,33,7419,8,no
29271,38,1187,1,no
44698,33,329,1,yes
14169,59,178,2,no
43661,58,226,3,no
6527,47,-245,5,no
4996,21,232,2,no
28321,31,83,1,no
32777,39,248,1,no
27520,42,8131,4,no
38154,25,541,1,no
23424,40,4,3,no
43774,71,3230,2,yes
2864,51,482,1,no
13035,32,31,1,no
34237,29,8947,2,no
39758,38,0,1,no
5922,23,175,1,no
40161,23,9216,2,no
42739,35,746,1,no
23431,38,0,3,no
1860,36,590,2,no
28147,59,-411,1,no
43348,30,1681,1,yes
31775,28,139,1,no
3432,28,-457,9,no
20039,33,571,2,no
23760,30,1239,5,no
33316,33,151,3,no
20998,44,6945,3,no
20866,40,143,6,no
41508,40,732,1,no
25342,32,-311,2,no
36658,53,218,6,no
16955,54,95,1,no
31176,30,601,1,no
40233,40,5666,4,no
20772,50,1838,8,no
6922,34,105,2,no
41527,70,0,1,no
18742,35,2298,4,no
42607,29,102,1,no
1669,37,190,2,no
40933,74,291,1,no
39286,29,97,4,no
6917,28,1417,1,no
26701,49,8422,3,no
23270,34,127,6,no
18387,43,24,2,no
23320,36,0,11,no
37690,35,35,1,no
1851,28,-197,2,yes
37308,44,70,1,no
2800,48,24,1,yes
14019,41,-618,1,no
42967,33,935,2,yes
26605,31,10287,1,no
7822,32,562,3,yes
39980,60,366,1,yes
30947,40,201,2,no
42322,47,999,1,no
31804,27,128,1,no
11211,48,0,1,no
24117,58,3237,1,yes
38267,28,1372,4,no
30334,39,917,2,no
26022,35,1902,5,no
12598,30,0,1,no
17355,25,157,31,no
18615,44,598,5,no
25769,49,-74,1,no
8977,50,705,1,yes
29951,28,568,6,no
31470,33,285,1,no
17582,45,193,2,no
10537,48,0,4,no
44752,31,877,1,yes
16297,46,2427,1,no
33803,30,398,2,yes
31455,60,7336,1,no
36101,36,866,1,yes
38338,28,83,1,no
6808,40,384,2,no
27608,52,2309,2,no
42933,84,2619,2,no
16344,54,1319,2,no
25337,33,17455,3,no
703,33,21,3,no
39249,45,14,9,no
30246,31,1109,1,yes
31532,67,4066,6,no
5012,28,858,1,no
3863,29,0,4,no
19091,55,0,2,no
9857,59,1320,1,no
33327,29,291,2,no
