log_id,server_id,location,check_date,check_type,issue_detected,issue_category,cpu_usage,memory_usage,disk_usage,temp_abnormal_flag,uptime_days,auto_alert_triggered,fix_required,fix_duration_hours
CHK000221,SRV0221,14사단,2024-10-31 23:00:00,주간,0,CPU과부하,22.0,28.9,39.1,1,262,1,0,3.63
CHK000222,SRV0222,11사단,2024-08-03 07:00:00,월간,1,디스크,31.1,38.2,29.0,0,95,0,0,5.95
CHK000223,SRV0223,24사단,2024-11-04 00:00:00,월간,0,전력,28.7,49.0,20.5,1,91,1,0,4.08
CHK000224,SRV0224,기술지원대,2024-09-09 08:00:00,월간,0,없음,12.0,34.4,22.8,1,118,0,0,2.68
CHK000225,SRV0225,18사단,2024-11-21 04:00:00,주간,0,CPU과부하,23.7,34.4,52.6,0,236,1,1,1.6
CHK000226,SRV0226,17사단,2024-10-06 22:00:00,일간,0,CPU과부하,10.9,27.9,14.0,1,363,1,1,2.0
CHK000227,SRV0227,13사단,2024-08-12 17:00:00,월간,0,CPU과부하,39.8,20.0,23.3,1,89,1,0,0.63
CHK000228,SRV0228,정보통신대,2024-09-27 18:00:00,일간,1,디스크,27.7,34.6,23.7,1,299,1,0,4.14
CHK000229,SRV0229,11사단,2024-07-13 23:00:00,월간,0,전력,17.3,16.0,30.5,1,133,0,1,3.79
CHK000230,SRV0230,기술지원대,2024-11-16 19:00:00,일간,1,없음,46.3,33.6,43.1,0,214,0,1,2.11
CHK000231,SRV0231,22사단,2024-07-17 04:00:00,월간,0,전력,13.4,22.9,30.2,1,253,1,0,2.74
CHK000232,SRV0232,24사단,2024-07-13 19:00:00,일간,0,전력,26.8,23.2,27.4,0,67,0,1,1.58
CHK000233,SRV0233,16사단,2024-10-05 09:00:00,월간,0,CPU과부하,19.5,25.9,16.2,0,224,1,0,2.09
CHK000234,SRV0234,16사단,2024-10-04 07:00:00,주간,0,디스크,17.9,26.5,21.4,1,161,1,0,8.76
CHK000235,SRV0235,23사단,2024-08-25 07:00:00,주간,0,CPU과부하,45.6,24.5,19.1,1,170,0,1,2.76
CHK000236,SRV0236,18사단,2024-09-21 05:00:00,주간,0,전력,52.2,32.8,22.4,1,66,1,1,2.65
CHK000237,SRV0237,12사단,2024-08-13 06:00:00,월간,0,CPU과부하,41.5,29.5,35.9,0,258,0,1,4.86
CHK000238,SRV0238,11사단,2024-10-20 08:00:00,주간,0,전력,25.3,23.5,39.5,0,151,0,1,2.15
CHK000239,SRV0239,25사단,2024-11-26 21:00:00,일간,0,없음,41.1,36.6,26.5,0,183,1,0,1.99
CHK000240,SRV0240,11사단,2024-08-11 09:00:00,일간,1,없음,33.1,37.5,23.5,0,165,0,0,5.66
CHK000241,SRV0241,15사단,2024-12-04 15:00:00,일간,0,없음,30.3,23.4,19.7,1,10,0,1,2.51
CHK000242,SRV0242,기술지원대,2024-11-22 20:00:00,주간,0,없음,18.4,27.8,37.8,1,276,1,0,0.79
CHK000243,SRV0243,14사단,2024-11-02 13:00:00,월간,0,CPU과부하,21.2,12.6,33.2,0,104,1,1,1.89
CHK000244,SRV0244,13사단,2024-07-19 20:00:00,일간,0,CPU과부하,28.6,28.7,19.2,0,296,1,1,1.7
CHK000245,SRV0245,정보통신대,2024-09-23 16:00:00,일간,0,디스크,31.6,21.5,31.7,0,70,0,0,2.34
CHK000246,SRV0246,정보통신대,2024-12-21 07:00:00,일간,1,없음,16.2,31.1,19.3,1,378,0,0,2.4
CHK000247,SRV0247,22사단,2024-12-28 08:00:00,일간,0,CPU과부하,25.7,29.9,21.5,0,280,0,1,3.03
CHK000248,SRV0248,24사단,2024-10-12 12:00:00,월간,1,전력,27.7,18.5,27.7,0,131,0,0,1.37
CHK000249,SRV0249,16사단,2024-12-24 18:00:00,월간,0,CPU과부하,50.5,31.5,21.2,0,170,0,1,1.13
CHK000250,SRV0250,13사단,2024-11-01 06:00:00,주간,0,없음,35.5,42.9,35.3,0,323,0,1,2.82
CHK000251,SRV0251,19사단,2024-09-19 00:00:00,일간,1,없음,18.6,39.5,18.6,1,118,0,1,3.43
CHK000252,SRV0252,15사단,2024-08-06 05:00:00,주간,0,없음,97.9698979185647,93.85273668174288,25.9,1,115,1,1,1.96
CHK000253,SRV0253,정보통신대,2024-12-01 01:00:00,주간,0,CPU과부하,20.6,37.3,30.3,0,396,1,1,0.53
CHK000254,SRV0254,24사단,2024-08-28 15:00:00,일간,0,전력,25.1,22.3,18.9,0,157,0,1,0.59
CHK000255,SRV0255,13사단,2024-10-26 04:00:00,일간,0,디스크,21.2,34.7,38.4,0,129,0,1,1.29
CHK000256,SRV0256,11사단,2024-08-06 11:00:00,일간,1,없음,13.0,88.6,24.5,1,156,1,1,2.06
CHK000257,SRV0257,11사단,2024-10-07 15:00:00,일간,0,CPU과부하,28.0,20.4,13.2,1,203,1,1,3.29
CHK000258,SRV0258,13사단,2024-07-06 14:00:00,월간,0,디스크,29.0,32.5,50.4,0,146,1,1,1.91
CHK000259,SRV0259,20사단,2024-11-20 15:00:00,주간,0,CPU과부하,32.5,32.3,27.2,1,293,1,1,2.79
CHK000260,SRV0260,13사단,2024-07-20 12:00:00,일간,0,전력,40.9,34.0,27.8,1,103,0,0,3.49
CHK000261,SRV0261,18사단,2024-08-13 09:00:00,주간,0,CPU과부하,34.3,20.6,12.9,0,196,0,1,3.31
CHK000262,SRV0262,24사단,2024-08-15 01:00:00,주간,0,없음,21.2,30.8,46.2,1,80,0,0,4.34
CHK000263,SRV0263,25사단,2024-09-02 02:00:00,일간,0,전력,25.2,25.8,23.7,0,310,1,0,3.9
CHK000264,SRV0264,12사단,2024-07-09 10:00:00,월간,0,CPU과부하,22.7,37.3,48.2,1,109,1,0,3.61
CHK000265,SRV0265,20사단,2024-11-30 21:00:00,일간,1,전력,27.3,41.6,32.4,1,325,0,0,1.24
CHK000266,SRV0266,12사단,2024-08-11 13:00:00,주간,1,디스크,18.3,40.1,16.9,1,88,1,0,3.02
CHK000267,SRV0267,정보통신대,2024-09-11 19:00:00,월간,0,CPU과부하,30.6,31.4,28.5,0,108,1,0,3.86
CHK000268,SRV0268,18사단,2024-08-28 20:00:00,월간,1,전력,26.9,32.9,28.5,1,44,1,1,2.84
CHK000269,SRV0269,11사단,2024-11-27 08:00:00,일간,1,없음,33.2,54.8,91.0,0,102,0,0,3.02
CHK000270,SRV0270,19사단,2024-08-30 04:00:00,일간,0,전력,39.0,23.8,15.4,0,270,0,0,2.49
CHK000271,SRV0271,21사단,2024-12-15 10:00:00,월간,1,없음,21.0,28.0,57.5,0,312,0,0,1.68
CHK000272,SRV0272,기술지원대,2024-11-06 20:00:00,주간,0,전력,17.8,40.6,21.5,0,113,1,1,5.02
CHK000273,SRV0273,17사단,2024-10-14 00:00:00,일간,0,디스크,24.5,35.1,24.5,0,147,0,1,2.6
CHK000274,SRV0274,20사단,2024-10-30 21:00:00,일간,1,전력,27.6,26.8,35.9,0,83,0,0,5.27
CHK000275,SRV0275,13사단,2024-10-11 13:00:00,월간,1,전력,26.2,27.3,57.6,0,365,1,1,3.29
CHK000276,SRV0276,23사단,2024-07-05 16:00:00,주간,1,전력,28.8,16.9,37.5,0,211,1,1,2.69
CHK000277,SRV0277,17사단,2024-11-27 20:00:00,주간,0,전력,14.8,54.8,22.3,1,323,0,1,2.66
CHK000278,SRV0278,14사단,2024-09-08 15:00:00,일간,0,없음,29.6,34.0,60.6,1,441,1,0,0.58
CHK000279,SRV0279,23사단,2024-07-11 09:00:00,주간,1,전력,23.6,31.4,22.0,0,116,0,1,2.12
CHK000280,SRV0280,11사단,2024-12-14 22:00:00,주간,1,CPU과부하,23.9,38.3,13.8,1,291,1,0,2.19
CHK000281,SRV0281,18사단,2024-10-06 11:00:00,월간,0,없음,21.0,26.1,36.8,0,78,1,0,4.36
CHK000282,SRV0282,24사단,2024-10-16 15:00:00,주간,0,전력,27.7,21.1,8.4,1,133,1,1,7.53
CHK000283,SRV0283,기술지원대,2024-12-13 02:00:00,일간,1,디스크,27.5,27.8,4.6,0,255,1,1,2.17
CHK000284,SRV0284,24사단,2024-08-21 04:00:00,일간,1,디스크,41.1,51.2,25.3,0,59,1,0,3.3
CHK000285,SRV0285,22사단,2024-11-16 02:00:00,일간,1,전력,50.5,28.3,19.8,1,190,0,1,3.97
CHK000286,SRV0286,25사단,2024-12-10 21:00:00,주간,0,없음,34.6,69.5,21.0,1,196,0,0,5.17
CHK000287,SRV0287,12사단,2024-12-12 21:00:00,주간,1,없음,20.8,74.4,30.4,0,106,1,1,1.03
CHK000288,SRV0288,12사단,2024-12-30 10:00:00,월간,0,없음,16.6,14.7,20.2,1,18,0,1,1.51
CHK000289,SRV0289,정보통신대,2024-10-04 02:00:00,주간,1,전력,41.7,16.4,42.4,0,133,0,0,2.16
CHK000290,SRV0290,20사단,2024-10-25 07:00:00,월간,0,디스크,31.4,29.6,59.3,1,249,1,0,2.34
CHK000291,SRV0291,16사단,2024-07-20 09:00:00,일간,0,전력,18.5,51.6,35.1,0,157,0,0,4.38
CHK000292,SRV0292,25사단,2024-07-04 17:00:00,주간,0,CPU과부하,34.7,24.7,25.2,0,216,0,1,3.71
CHK000293,SRV0293,21사단,2024-08-20 03:00:00,일간,0,CPU과부하,31.7,14.7,26.1,1,188,0,0,2.89
CHK000294,SRV0294,15사단,2024-07-20 08:00:00,주간,0,디스크,21.2,33.6,25.0,0,183,1,1,4.4
CHK000295,SRV0295,11사단,2024-09-18 05:00:00,일간,1,CPU과부하,21.0,32.1,24.1,1,207,1,0,5.33
CHK000296,SRV0296,18사단,2024-07-25 03:00:00,일간,1,전력,29.6,18.4,9.0,0,118,0,0,1.71
CHK000297,SRV0297,22사단,2024-12-16 12:00:00,주간,0,없음,28.7,49.9,28.8,1,90,0,1,1.93
CHK000298,SRV0298,22사단,2024-08-10 05:00:00,주간,0,디스크,20.7,17.9,35.7,0,94,0,1,3.53
CHK000299,SRV0299,15사단,2024-10-25 18:00:00,월간,0,전력,23.7,53.9,78.9,0,112,0,0,2.18
CHK000300,SRV0300,17사단,2024-07-14 20:00:00,주간,0,CPU과부하,36.6,45.8,61.8,0,157,1,1,2.7
CHK000301,SRV0001,14사단,2024-11-20 02:00:00,일간,0,CPU과부하,7.0,34.2,21.7,1,348,1,1,1.33
CHK000302,SRV0002,16사단,2024-08-06 20:00:00,일간,0,없음,18.7,21.4,39.4,1,57,0,0,2.1
CHK000303,SRV0003,23사단,2024-12-21 15:00:00,월간,0,CPU과부하,32.8,23.9,33.7,0,134,1,1,2.64
CHK000304,SRV0004,25사단,2024-11-19 08:00:00,월간,0,디스크,92.3518059624175,85.51206518773236,23.5,1,198,0,0,2.1
CHK000305,SRV0005,13사단,2024-07-07 13:00:00,월간,1,디스크,99.50905399386804,88.19423028022649,59.7,1,338,1,1,1.99
CHK000306,SRV0006,18사단,2024-11-11 20:00:00,주간,0,없음,32.3,28.1,21.0,0,245,0,1,1.44
CHK000307,SRV0007,기술지원대,2024-07-15 19:00:00,월간,1,CPU과부하,20.6,31.7,21.3,1,103,1,0,2.18
CHK000308,SRV0008,23사단,2024-09-10 01:00:00,월간,0,디스크,23.1,27.4,17.0,1,52,1,1,4.57
CHK000309,SRV0009,20사단,2024-10-12 00:00:00,일간,0,없음,42.3,27.0,33.7,1,68,0,0,3.84
CHK000310,SRV0010,정보통신대,2024-10-04 16:00:00,월간,0,디스크,6.5,31.0,34.0,0,49,1,0,3.74
CHK000311,SRV0011,15사단,2024-10-23 04:00:00,일간,0,디스크,10.1,22.5,23.7,0,122,0,0,3.46
CHK000312,SRV0012,19사단,2024-11-25 15:00:00,일간,0,전력,28.5,39.0,40.8,0,331,0,0,4.34
CHK000313,SRV0013,22사단,2024-07-07 06:00:00,일간,0,디스크,43.8,35.9,28.3,1,435,0,0,7.3
CHK000314,SRV0014,11사단,2024-08-19 17:00:00,주간,0,CPU과부하,22.5,54.0,10.4,0,176,0,0,1.46
CHK000315,SRV0015,11사단,2024-11-07 14:00:00,월간,0,없음,24.9,40.2,23.9,0,204,1,1,2.92
CHK000316,SRV0016,25사단,2024-07-14 17:00:00,일간,0,전력,13.2,19.4,27.1,0,119,1,0,1.77
CHK000317,SRV0017,12사단,2024-08-10 13:00:00,월간,0,없음,20.0,40.4,26.1,0,273,0,0,4.52
CHK000318,SRV0018,기술지원대,2024-11-10 10:00:00,일간,0,전력,10.4,23.9,12.2,0,117,0,1,0.31
CHK000319,SRV0019,18사단,2024-07-05 10:00:00,월간,1,전력,89.55538506252961,99.76886328053874,25.6,1,380,1,1,2.52
CHK000320,SRV0020,23사단,2024-07-05 16:00:00,주간,0,없음,29.0,52.5,29.1,0,180,0,0,8.91
CHK000321,SRV0021,11사단,2024-10-26 03:00:00,월간,1,없음,12.7,29.6,17.8,1,349,0,1,1.51
CHK000322,SRV0022,기술지원대,2024-09-17 18:00:00,일간,0,없음,22.4,41.1,15.8,0,70,1,1,2.33
CHK000323,SRV0023,17사단,2024-07-22 01:00:00,일간,0,CPU과부하,6.0,21.7,23.0,0,168,1,1,2.55
CHK000324,SRV0024,15사단,2024-08-25 16:00:00,일간,0,없음,13.1,35.6,47.8,0,198,0,1,0.72
CHK000325,SRV0025,13사단,2024-07-17 09:00:00,월간,0,없음,26.1,31.3,20.7,0,262,0,0,1.39
CHK000326,SRV0026,22사단,2024-11-23 12:00:00,주간,0,CPU과부하,44.3,23.8,35.6,0,142,0,0,4.04
CHK000327,SRV0027,기술지원대,2024-09-16 23:00:00,주간,0,전력,21.8,33.0,37.3,0,137,1,0,3.2
CHK000328,SRV0028,15사단,2024-09-18 17:00:00,일간,1,없음,30.9,34.4,32.5,0,124,0,1,1.18
CHK000329,SRV0029,24사단,2024-08-27 17:00:00,일간,1,디스크,17.8,16.1,20.5,0,343,1,0,2.68
CHK000330,SRV0030,15사단,2024-11-12 11:00:00,월간,0,전력,37.3,17.7,48.4,0,87,0,0,2.41
CHK000331,SRV0031,25사단,2024-07-10 04:00:00,주간,0,CPU과부하,15.5,29.0,31.4,1,116,1,0,3.25
CHK000332,SRV0032,정보통신대,2024-09-23 02:00:00,월간,0,없음,37.3,29.6,41.2,0,288,0,0,3.74
CHK000333,SRV0033,24사단,2024-09-21 12:00:00,일간,0,디스크,24.8,27.3,27.0,0,153,1,1,3.14
CHK000334,SRV0034,15사단,2024-08-13 02:00:00,주간,0,없음,22.0,30.2,43.1,1,99,1,0,3.54
CHK000335,SRV0035,22사단,2024-11-19 03:00:00,월간,1,없음,19.7,20.2,59.3,1,176,1,1,2.9
CHK000336,SRV0036,기술지원대,2024-07-18 02:00:00,월간,0,CPU과부하,43.5,38.4,33.2,1,216,1,0,2.39
CHK000337,SRV0037,기술지원대,2024-12-27 05:00:00,주간,0,없음,27.8,36.3,35.7,0,53,1,0,4.01
CHK000338,SRV0038,17사단,2024-11-25 23:00:00,월간,0,전력,18.5,37.1,23.2,1,123,1,0,2.29
CHK000339,SRV0039,14사단,2024-12-19 18:00:00,월간,1,디스크,21.7,38.7,39.1,1,223,0,1,2.53
CHK000340,SRV0040,11사단,2024-07-19 23:00:00,일간,0,디스크,40.1,54.2,24.8,0,192,1,0,1.82
CHK000341,SRV0041,15사단,2024-09-06 00:00:00,월간,1,CPU과부하,23.2,22.5,30.4,0,128,0,1,2.51
CHK000342,SRV0042,20사단,2024-09-04 12:00:00,주간,0,없음,26.6,51.9,51.8,0,292,0,1,4.39
CHK000343,SRV0043,15사단,2024-12-05 01:00:00,일간,0,전력,36.9,31.4,49.0,0,231,1,1,1.13
CHK000344,SRV0044,14사단,2024-12-05 18:00:00,월간,0,전력,28.8,42.4,38.3,0,185,1,1,6.0
CHK000345,SRV0045,12사단,2024-09-26 15:00:00,월간,1,전력,49.9,25.6,25.3,1,33,0,0,1.11
CHK000346,SRV0046,20사단,2024-08-02 08:00:00,일간,0,없음,35.6,18.3,15.2,0,72,1,1,2.74
CHK000347,SRV0047,11사단,2024-09-12 17:00:00,주간,0,없음,34.0,19.2,41.4,0,137,1,1,2.39
CHK000348,SRV0048,15사단,2024-07-19 06:00:00,일간,1,CPU과부하,42.4,35.5,25.5,0,82,0,1,4.56
CHK000349,SRV0049,23사단,2024-08-26 18:00:00,주간,1,전력,18.8,26.6,29.8,1,453,1,1,4.24
CHK000350,SRV0050,14사단,2024-09-17 08:00:00,월간,0,없음,29.5,23.3,45.5,0,103,0,1,1.02
CHK000351,SRV0051,기술지원대,2024-08-11 22:00:00,월간,0,전력,20.7,18.6,65.1,0,91,1,0,1.52
CHK000352,SRV0052,기술지원대,2024-12-27 19:00:00,일간,0,없음,15.0,36.1,23.7,0,52,0,1,1.45
CHK000353,SRV0053,12사단,2024-07-04 05:00:00,월간,0,전력,27.0,24.0,23.6,0,150,0,1,5.25
CHK000354,SRV0054,정보통신대,2024-07-04 04:00:00,월간,0,없음,23.4,33.4,30.5,0,240,0,1,3.25
CHK000355,SRV0055,22사단,2024-08-10 11:00:00,일간,0,전력,71.2,14.3,45.6,1,338,0,0,1.76
CHK000356,SRV0056,13사단,2024-09-25 07:00:00,일간,0,CPU과부하,24.9,40.3,33.1,1,262,0,1,1.92
CHK000357,SRV0057,11사단,2024-10-25 04:00:00,일간,0,CPU과부하,39.6,26.7,38.7,0,286,1,1,4.01
CHK000358,SRV0058,11사단,2024-09-13 22:00:00,주간,0,없음,33.2,25.0,40.0,1,175,0,1,2.58
CHK000359,SRV0059,21사단,2024-09-13 12:00:00,일간,0,전력,14.8,25.3,21.5,1,424,0,1,4.21
CHK000360,SRV0060,15사단,2024-11-19 07:00:00,주간,0,CPU과부하,22.8,28.8,30.9,0,165,1,0,2.29
CHK000361,SRV0061,22사단,2024-07-25 17:00:00,월간,1,없음,96.86335987596783,89.04276880947998,39.3,1,170,0,0,2.03
CHK000362,SRV0062,13사단,2024-10-23 11:00:00,월간,0,CPU과부하,21.9,43.9,29.2,1,290,1,1,1.96
CHK000363,SRV0063,11사단,2024-09-20 09:00:00,월간,1,없음,53.3,34.4,24.6,0,66,1,1,3.89
CHK000364,SRV0064,11사단,2024-08-19 11:00:00,일간,0,없음,42.9,76.4,14.6,1,50,0,0,4.33
CHK000365,SRV0065,18사단,2024-11-19 14:00:00,일간,0,없음,19.4,36.5,23.1,0,99,1,1,3.44
CHK000366,SRV0066,20사단,2024-07-16 01:00:00,월간,0,CPU과부하,19.0,28.0,38.4,1,170,0,1,1.6
CHK000367,SRV0067,21사단,2024-12-05 17:00:00,월간,1,전력,28.3,49.9,20.2,0,422,1,0,2.19
CHK000368,SRV0068,22사단,2024-07-31 11:00:00,일간,0,없음,19.1,24.8,39.5,0,189,0,1,6.41
CHK000369,SRV0069,23사단,2024-09-15 19:00:00,월간,0,CPU과부하,23.4,32.2,13.5,1,69,1,1,2.96
CHK000370,SRV0070,22사단,2024-12-24 17:00:00,주간,0,전력,45.9,23.4,18.7,1,253,0,1,3.09
CHK000371,SRV0071,24사단,2024-08-04 22:00:00,일간,0,없음,30.3,42.1,25.7,1,222,0,0,3.04
CHK000372,SRV0072,12사단,2024-10-14 00:00:00,일간,1,없음,33.7,33.9,18.5,1,75,0,1,1.84
CHK000373,SRV0073,13사단,2024-10-23 03:00:00,월간,0,디스크,40.0,32.6,21.5,1,234,1,1,2.49
CHK000374,SRV0074,정보통신대,2024-08-24 02:00:00,일간,0,없음,14.5,23.2,31.1,1,142,1,0,2.18
CHK000375,SRV0075,18사단,2024-07-08 07:00:00,월간,1,디스크,13.9,42.6,22.7,1,174,0,0,2.53
CHK000376,SRV0076,20사단,2024-08-28 06:00:00,일간,0,CPU과부하,19.1,30.2,13.4,1,19,0,1,3.65
CHK000377,SRV0077,12사단,2024-07-02 20:00:00,일간,0,전력,3.9,25.3,14.3,1,60,1,0,4.7
CHK000378,SRV0078,19사단,2024-11-11 15:00:00,일간,0,전력,19.3,23.9,58.4,0,102,0,1,2.23
CHK000379,SRV0079,17사단,2024-10-14 03:00:00,월간,0,전력,32.4,26.8,37.4,0,207,1,0,2.94
CHK000380,SRV0080,14사단,2024-12-07 12:00:00,월간,0,전력,23.3,40.9,27.0,0,131,0,1,3.13
CHK000381,SRV0081,23사단,2024-08-11 20:00:00,일간,0,CPU과부하,31.9,50.7,48.9,1,250,1,1,2.53
CHK000382,SRV0082,21사단,2024-10-18 08:00:00,일간,0,없음,20.9,16.8,41.0,1,170,1,0,5.21
CHK000383,SRV0083,14사단,2024-09-25 17:00:00,월간,0,디스크,38.6,33.0,20.7,0,93,1,0,1.55
CHK000384,SRV0084,14사단,2024-09-13 16:00:00,주간,1,전력,15.2,23.3,36.6,1,279,1,0,3.29
CHK000385,SRV0085,20사단,2024-11-07 02:00:00,월간,0,CPU과부하,19.9,36.1,35.9,0,168,0,1,4.25
CHK000386,SRV0086,15사단,2024-07-11 17:00:00,월간,0,없음,49.1,35.7,21.4,0,227,1,0,4.37
CHK000387,SRV0087,19사단,2024-12-10 14:00:00,월간,0,전력,28.3,34.3,17.1,0,75,1,0,1.62
CHK000388,SRV0088,13사단,2024-09-13 19:00:00,주간,0,전력,23.5,21.0,43.5,1,297,0,1,3.52
CHK000389,SRV0089,정보통신대,2024-09-30 10:00:00,월간,0,전력,20.5,39.8,26.0,1,212,0,1,1.52
CHK000390,SRV0090,13사단,2024-09-30 00:00:00,일간,0,CPU과부하,38.8,32.6,29.9,1,115,0,1,5.55
CHK000391,SRV0091,기술지원대,2024-08-11 13:00:00,일간,1,CPU과부하,37.3,22.5,20.8,0,60,1,0,4.1
CHK000392,SRV0092,14사단,2024-12-09 03:00:00,월간,0,전력,17.2,36.1,34.5,1,274,1,0,1.57
CHK000393,SRV0093,정보통신대,2024-07-18 12:00:00,월간,0,디스크,20.4,19.3,25.3,1,181,1,1,0.87
CHK000394,SRV0094,17사단,2024-11-10 19:00:00,월간,1,없음,14.9,31.2,37.6,0,205,1,1,1.29
CHK000395,SRV0095,15사단,2024-11-04 10:00:00,주간,0,없음,19.6,39.6,60.1,0,69,0,0,2.06
CHK000396,SRV0096,22사단,2024-08-31 17:00:00,월간,1,CPU과부하,36.0,33.5,26.1,1,215,0,0,5.77
CHK000397,SRV0097,정보통신대,2024-12-13 22:00:00,주간,1,전력,17.2,13.4,23.6,1,415,1,0,1.79
CHK000398,SRV0098,23사단,2024-07-28 09:00:00,주간,0,디스크,13.9,44.0,47.0,0,242,0,0,2.69
CHK000399,SRV0099,13사단,2024-09-19 21:00:00,일간,1,없음,88.30060695584898,86.49303705833759,21.7,1,43,0,0,3.8
CHK000400,SRV0100,19사단,2024-12-18 18:00:00,월간,0,없음,24.4,43.0,22.4,1,246,1,1,2.74
CHK000401,SRV0101,정보통신대,2024-12-11 23:00:00,일간,1,없음,23.5,28.8,26.7,0,167,0,1,3.18
CHK000402,SRV0102,정보통신대,2024-10-31 19:00:00,월간,1,전력,18.8,18.4,32.5,1,314,1,1,3.48
CHK000403,SRV0103,기술지원대,2024-12-11 13:00:00,월간,1,전력,29.0,66.1,34.5,1,285,0,1,4.52
CHK000404,SRV0104,23사단,2024-12-11 05:00:00,일간,1,CPU과부하,38.5,20.9,19.1,1,45,1,0,1.77
CHK000405,SRV0105,정보통신대,2024-11-14 20:00:00,월간,0,디스크,22.6,30.3,18.8,0,107,0,0,2.55
CHK000406,SRV0106,14사단,2024-09-02 11:00:00,일간,0,디스크,42.5,27.8,35.3,1,97,1,0,4.2
CHK000407,SRV0107,22사단,2024-08-30 07:00:00,일간,0,CPU과부하,27.1,56.9,17.3,1,77,1,0,5.37
CHK000408,SRV0108,19사단,2024-07-04 04:00:00,월간,0,전력,34.2,39.3,14.2,0,33,1,0,3.26
CHK000409,SRV0109,22사단,2024-09-08 04:00:00,주간,0,CPU과부하,86.30609755569758,94.87041046160775,29.4,1,59,0,1,2.31
CHK000410,SRV0110,19사단,2024-10-23 07:00:00,주간,0,디스크,46.6,19.6,20.6,0,107,1,1,3.42
CHK000411,SRV0111,17사단,2024-07-09 14:00:00,월간,0,없음,19.7,22.2,14.3,1,131,0,0,2.19
CHK000412,SRV0112,24사단,2024-10-13 06:00:00,주간,0,없음,42.0,28.5,26.7,0,153,1,0,4.81
CHK000413,SRV0113,25사단,2024-09-10 14:00:00,월간,1,없음,43.4,34.8,27.1,0,115,0,1,1.76
CHK000414,SRV0114,기술지원대,2024-10-23 14:00:00,일간,0,전력,40.7,20.5,31.4,1,277,1,1,0.76
CHK000415,SRV0115,15사단,2024-12-12 18:00:00,월간,0,CPU과부하,51.9,27.0,22.9,1,191,1,0,3.26
CHK000416,SRV0116,13사단,2024-08-08 05:00:00,주간,0,없음,49.9,24.5,31.2,0,44,1,1,2.58
CHK000417,SRV0117,22사단,2024-08-26 16:00:00,일간,0,없음,18.6,35.7,36.9,0,310,0,1,1.92
CHK000418,SRV0118,14사단,2024-11-24 10:00:00,월간,0,디스크,25.0,44.3,29.9,1,244,1,0,1.28
CHK000419,SRV0119,기술지원대,2024-09-17 09:00:00,월간,0,없음,25.3,25.8,36.1,1,50,0,1,1.99
CHK000420,SRV0120,17사단,2024-10-15 22:00:00,일간,0,디스크,15.0,31.2,16.8,0,97,1,1,3.51
CHK000421,SRV0121,23사단,2024-09-05 02:00:00,주간,1,CPU과부하,23.8,53.9,30.7,1,33,1,0,3.19
CHK000422,SRV0122,20사단,2024-11-23 10:00:00,일간,1,CPU과부하,32.3,26.8,37.5,0,171,0,1,4.08
CHK000423,SRV0123,17사단,2024-11-25 21:00:00,일간,0,없음,44.1,31.5,35.5,1,177,0,1,3.28
CHK000424,SRV0124,24사단,2024-12-25 14:00:00,일간,1,CPU과부하,19.4,30.9,51.1,1,130,1,0,3.22
CHK000425,SRV0125,15사단,2024-07-10 20:00:00,월간,0,없음,30.7,24.6,28.4,1,242,0,1,1.87
CHK000426,SRV0126,13사단,2024-07-29 09:00:00,주간,0,없음,18.7,39.6,12.0,1,101,1,0,2.24
CHK000427,SRV0127,21사단,2024-07-13 14:00:00,일간,0,CPU과부하,8.3,35.1,24.4,1,204,0,1,3.26
CHK000428,SRV0128,21사단,2024-11-28 17:00:00,주간,1,디스크,41.0,32.6,45.8,1,135,0,1,1.75
CHK000429,SRV0129,25사단,2024-11-09 19:00:00,주간,0,디스크,31.4,21.5,39.8,0,68,0,0,6.11
CHK000430,SRV0130,22사단,2024-10-21 02:00:00,일간,1,CPU과부하,18.3,30.2,20.1,0,244,0,1,3.18
CHK000431,SRV0131,19사단,2024-09-23 20:00:00,일간,1,전력,24.2,25.4,46.7,1,169,0,0,1.02
CHK000432,SRV0132,20사단,2024-11-07 03:00:00,월간,0,CPU과부하,14.8,27.1,41.8,0,133,1,0,5.81
CHK000433,SRV0133,22사단,2024-09-17 00:00:00,일간,0,없음,34.1,30.9,38.7,0,137,0,1,3.73
CHK000434,SRV0134,정보통신대,2024-11-12 18:00:00,월간,0,없음,58.7,37.7,27.1,1,147,1,1,4.02
CHK000435,SRV0135,16사단,2024-12-19 00:00:00,주간,1,CPU과부하,23.0,39.9,34.6,0,307,1,1,2.98
CHK000436,SRV0136,17사단,2024-08-08 18:00:00,주간,0,전력,29.7,23.4,14.9,0,140,0,1,1.55
CHK000437,SRV0137,24사단,2024-10-17 11:00:00,주간,0,없음,28.6,59.8,26.7,1,144,1,0,2.29
CHK000438,SRV0138,23사단,2024-07-12 21:00:00,월간,0,디스크,39.8,34.9,23.0,1,83,1,0,2.74
CHK000439,SRV0139,18사단,2024-09-15 13:00:00,월간,0,CPU과부하,21.8,46.7,37.1,0,463,1,1,1.42
CHK000440,SRV0140,20사단,2024-09-24 11:00:00,일간,0,전력,17.5,34.7,29.0,0,47,0,0,0.72
CHK000441,SRV0141,19사단,2024-12-13 09:00:00,일간,0,CPU과부하,14.4,28.0,10.1,1,195,0,0,7.61
