"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202106","3호선","오금","5","0","3856","5","7728","2367","25306","5494","28769","13070","14069","5482","8136","4318","6763","3990","7206","4864","7090","5415","5805","5008","5621","7291","7343","8463","9621","12301","11065","20015","4663","15212","3060","9463","2900","8387","2236","10692","399","4102","1","1085","0","0","0","0","0","0","20210703"
"202106","3호선","옥수","230","19","2928","949","9181","4604","22987","9073","30149","14620","19365","10571","13559","8520","12415","9416","12449","10694","13236","11867","12656","12510","13681","14348","15480","17273","16947","22903","17596","33565","11145","25103","8746","15335","8386","14157","6968","16903","1668","5526","41","439","0","1","0","0","0","0","20210703"
"202106","3호선","을지로3가","3","0","624","901","974","9052","1847","32198","3226","75007","3832","32215","4885","14996","6814","12402","8183","11867","10506","12252","12324","10512","13545","10538","16982","10890","36376","13771","64130","16139","25589","7866","16706","2921","19946","1951","18425","1907","2166","884","2","81","0","1","0","0","0","0","20210703"
"202106","3호선","일원","1","0","2199","1485","8290","10179","22030","29645","20691","26488","14518","17447","14127","15176","14839","10960","14437","12577","13218","14402","14871","12073","20161","11876","25695","10189","32588","12657","16842","17858","8901","15261","5719","9798","3886","9329","3323","11137","930","3789","0","49","0","1","0","0","0","0","20210703"
"202106","3호선","잠원","0","0","1084","502","4634","4704","11793","7533","15300","10733","9501","6616","6534","4637","6044","5122","6550","5482","7041","6412","6457","5720","6982","6424","8263","7137","10427","9714","9447","14217","6089","10229","4478","5986","4548","6076","3844","7862","721","2375","1","14","0","1","0","0","0","0","20210703"
"202106","3호선","종로3가","14","1","569","1062","1084","5900","1535","15536","2012","45747","3174","45434","5130","29451","7771","22386","9346","21082","10558","19443","12370","18898","15739","17747","18862","15209","28569","15010","52193","14890","31410","7440","16336","2807","20520","2105","15924","1933","2388","1056","0","136","0","0","0","0","0","0","20210703"
"202106","3호선","지축","5","1","1802","1267","7260","4587","19406","3273","18944","3662","8601","2374","5715","2212","4937","2917","4680","3355","4704","3564","3999","3855","4836","4539","7011","6057","6805","8174","4380","15983","2426","12998","1496","8426","1003","6881","780","8480","356","2906","0","0","0","0","0","0","0","0","20210703"
"202106","3호선","충무로","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","0","1","0","0","0","1","0","1","0","3","0","1","0","9","0","0","0","2","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","20210703"
"202106","3호선","학여울","3","0","604","289","1792","1671","3834","3413","4017","7405","2412","5167","2111","3843","2423","2653","3322","2962","3090","3468","3276","3311","4186","3315","4777","2719","5381","3108","6885","4087","2790","3111","1722","1942","1570","1777","1145","2190","184","863","0","3","0","0","0","0","0","0","20210703"
"202106","3호선","홍제","36","2","9492","1279","22780","9431","62571","11612","69383","23873","38986","17873","27635","16576","24546","15237","25846","17083","23683","18339","21898","19610","22366","23965","24006","29343","26057","36219","24874","58136","13147","48700","10440","26937","8573","25445","6711","25491","1367","12187","0","32","1","1","0","0","0","0","20210703"
"202106","4호선","길음","10","1","9665","1984","29645","8330","81216","12879","85758","27010","44040","19353","28142","15982","23774","16642","25625","18924","24360","20889","22141","21353","22664","25637","26027","32097","29720","44325","27634","74042","16399","59578","12658","34070","10197","30987","10709","34845","2448","15214","0","0","0","0","0","0","0","0","20210703"
"202106","4호선","남태령","56","0","449","107","960","1642","2290","3813","2978","4690","2357","1635","1841","1212","1861","1100","1732","1159","1769","1206","2126","1356","1823","1385","2561","1468","3785","1690","3668","1838","1536","1454","1109","1057","647","1005","358","983","98","405","2","40","0","0","0","0","0","0","20210703"
"202106","4호선","노원","136","1","10760","433","24722","7097","54498","12927","55826","27372","31473","28277","24040","22940","22934","21110","25206","24478","24905","26814","24315","28132","25022","30775","28411","36581","29085","50323","31031","79470","21928","64151","24071","33421","24801","28907","24542","29909","3414","15100","9","2717","0","0","0","0","0","0","20210703"
"202106","4호선","당고개","64","1","8454","31","21153","7138","55154","9225","52065","13383","29981","12248","20596","12465","17750","11192","17596","12785","17655","13212","15968","13790","15561","17087","16643","20576","17027","26337","16334","38117","11307","36060","6923","22800","5873","21147","4631","22799","1024","12135","4","129","0","0","0","0","0","0","20210703"
"202106","4호선","동대문","191","19","5780","3227","3112","14788","5309","37508","7332","80531","12186","67165","18019","56163","25475","49521","30640","39832","33706","38337","41287","37396","48437","30369","56456","22783","85792","16281","68315","12191","29568","14210","20238","9784","23997","6261","13944","5096","3614","5147","3","70","0","0","0","0","0","0","20210703"
"202106","4호선","동대문역사문화공원(DDP)","329","5","6792","1331","3932","12129","6226","26084","7970","68994","7380","37104","8608","23506","11883","21994","14892","19624","16510","19484","20662","18724","25306","15620","29738","13313","48734","14350","69713","16182","34354","22328","25291","10862","25832","7372","21253","6475","5579","4502","2","455","0","0","0","0","0","0","20210703"
"202106","4호선","동작(현충원)","25","0","554","318","1489","2964","5156","4415","6120","6791","4406","4980","4013","4396","4156","3478","3995","3460","3701","3698","3604","4079","4408","4291","4995","4541","6151","5546","6880","7220","3645","5551","3245","3661","3350","3127","2516","3333","753","1445","2","262","0","0","0","0","0","0","20210703"
"202106","4호선","명동","10","0","611","850","2136","13660","3784","44464","5465","106323","6696","60066","8141","35117","13367","33268","17826","32845","22502","31778","27275","27085","32919","24883","41772","21967","57022","21646","102798","21727","44860","11735","35904","5440","31474","4132","18227","3421","2144","1403","1","169","2","3","0","0","0","0","20210703"
"202106","4호선","미아(서울사이버대학)","53","7","10755","1378","20781","4893","48241","13112","54460","30129","31893","16950","22139","14404","19388","14347","20675","14676","19847","16254","18722","17242","19402","21942","21774","25552","22559","30492","25592","46614","14975","38876","9590","23111","8085","21271","6154","20835","1574","11807","4","2","0","0","0","0","0","0","20210703"
"202106","4호선","미아사거리","57","0","15244","2083","36872","8479","94224","19108","105396","33524","57993","31052","39323","27185","35414","26908","36045","29372","35874","31665","34624","34179","37824","42632","43090","48636","40528","63740","41750","102007","28996","80500","28234","45549","18485","39700","14983","38376","3324","19289","1","0","0","0","0","0","0","0","20210703"
"202106","4호선","사당","122","30","10220","1013","23946","15350","66219","21568","84588","33193","59181","24876","35691","19642","30514","22389","31682","23407","31861","23140","29776","22939","28726","27267","31280","34833","37228","52450","43531","80291","27796","52642","24588","29935","31021","27562","28483","31966","4382","14203","11","1277","0","0","0","0","0","0","20210703"
"202106","4호선","삼각지","4","0","727","299","2406","3382","6410","10731","10298","24491","5748","10119","4270","7072","4097","6749","5202","7026","5889","6710","5647","6359","6226","6318","7426","7056","13110","9801","22539","15130","8670","9632","6650","5287","8587","4627","7817","6091","1092","2161","2","171","0","1","0","0","0","0","20210703"
"202106","4호선","상계","71","2","13527","205","36453","7594","88156","15904","77256","19094","39783","15363","27618","14877","23680","14372","24535","18163","23181","18567","20757","19489","20970","23825","25108","30279","23273","39673","22085","61841","14097","61518","10372","34856","10437","31397","11479","32963","2047","17819","1","44","0","0","0","0","0","0","20210703"
"202106","4호선","서울역","151","5","3937","492","5067","10713","11341","31912","14146","78671","10206","37532","8390","18583","9607","16526","10812","19604","10856","19997","11128","18799","12027","20984","14712","22032","36111","25555","56555","27575","18030","19545","11503","13163","11952","12634","9900","13753","2115","4702","7","1278","1","0","0","0","0","0","20210703"
"202106","4호선","성신여대입구(돈암)","35","1","5823","1617","17876","6147","45489","16221","55001","32901","33165","24931","24720","20583","23410","20602","26635","23291","26962","25506","26602","25368","28699","27910","33246","32319","37061","43039","42049","63742","26151","48341","23329","27585","27719","25153","25813","28461","4683","13281","1","5","0","0","0","0","0","0","20210703"
"202106","4호선","수유(강북구청)","79","2","20175","3189","46364","12476","112544","20284","125803","55754","73327","35887","49660","29079","44519","29079","45599","32699","44637","36311","41859","38917","41976","47323","47604","59013","52766","75523","57381","120945","32944","107258","25718","61064","24877","53950","21941","53867","5303","30549","4","93","0","2","0","0","0","0","20210703"
"202106","4호선","숙대입구(갈월)","18","4","2733","856","7530","7235","16690","22522","24917","51079","16804","27447","13290","14985","13611","14387","15806","14905","15788","15554","16150","15620","18684","15611","26636","18109","31829","23693","46717","31002","21929","20331","16454","12208","18363","11642","17172","12627","2657","4895","1","1","0","0","0","0","0","0","20210703"
"202106","4호선","신용산","5","0","1030","924","4097","10101","10993","31813","15822","89874","12490","62156","10743","26338","13641","20660","14845","19520","16742","21490","17771","19491","21462","19875","27524","20084","49483","23820","84723","29900","38133","18396","26470","9858","26050","8374","19986","8397","3800","2747","0","2","1","1","0","0","0","0","20210703"
"202106","4호선","쌍문","184","3","23482","1067","52546","9419","124624","15495","131679","28317","73212","19567","47333","18580","38476","20277","38728","24193","36243","25959","32248","29086","30645","36845","34261","45875","34570","62403","32766","101604","20670","100037","15036","55871","13011","50713","9578","51684","2917","28093","3","431","0","1","0","0","0","0","20210703"
"202106","4호선","이촌(국립중앙박물관)","30","0","1125","680","4805","6592","13121","14565","16723","26763","11407","16093","8117","11366","8080","11248","10444","12554","10164","14378","11045","12822","13523","12637","18966","12747","21328","14974","24503","20875","10015","14481","7812","8725","8112","7574","5741","8717","1030","3147","1","0","0","1","0","0","0","0","20210703"
"202106","4호선","창동","1756","7","16309","3082","38367","12570","92944","19812","80625","38442","49707","30082","38727","26693","34975","27152","35850","30905","35591","33325","33073","36791","34300","41394","37829","49079","39912","59710","40094","92261","24287","80448","18538","45516","19203","39930","15871","40748","3979","20674","201","2758","0","1","0","0","0","0","20210703"
