supply_id,unit_code,item_code,item_name,category,stock_level,avg_daily_usage,weekend_usage_ratio,delivery_lead_time,requested_quantity,reorder_threshold,auto_reorder_flag,request_date,is_weekend,is_weekend_check
SUPP00240,11A,ITEM001,Toilet Paper,위생,13.925974462917285,9.881428478579327,0.49,6,66,30,1,2024-01-16,0,False
SUPP00241,15C,ITEM017,Combat Boots,의복,29.0,6.1,0.33,2,33,20,1,2024-01-23,0,False
SUPP00242,18A,ITEM011,Glasses,의복,15.0,3.1,0.15,5,21,20,1,2024-03-27,0,False
SUPP00243,19C,ITEM017,Combat Boots,의복,25.0,5.2,0.34,6,37,20,1,2024-01-31,0,False
SUPP00244,15C,ITEM014,Canned Meat,식량,19.0,3.9,0.38,2,18,20,1,2024-04-30,0,False
SUPP00245,12C,ITEM020,Toothpaste,위생,28.0,5.8,0.41,4,32,20,1,2024-03-09,1,True
SUPP00246,31A,ITEM019,Flashlight,사무,29.0,6.0,0.43,4,37,20,1,2024-05-13,0,False
SUPP00247,39C,ITEM007,Shirt,의복,18.0,3.8,0.22,5,22,20,1,2024-04-24,0,False
SUPP00248,33B,ITEM013,Blanket,의복,30.0,6.3,0.27,6,44,20,1,2024-02-28,0,False
SUPP00249,40A,ITEM018,Bandage,의료,20.0,4.1,0.3,3,28,10,1,2024-06-04,0,False
SUPP00250,15C,ITEM014,Canned Meat,식량,24.0,5.0,0.27,2,40,20,1,2024-05-25,1,True
SUPP00251,11A,ITEM001,Toilet Paper,위생,14.526032604467058,9.092469764407262,0.38,6,83,30,1,2024-03-17,1,True
SUPP00252,17C,ITEM007,Shirt,의복,15.0,3.2,0.31,4,20,20,1,2024-05-17,0,False
SUPP00253,18C,ITEM008,Rice Pack,식량,30.0,6.3,0.15,5,49,20,1,2024-01-07,1,True
SUPP00254,12C,ITEM018,Bandage,의료,15.0,3.2,0.48,4,12,10,1,2024-02-06,0,False
SUPP00255,15A,ITEM009,First Aid Kit,의료,21.0,4.4,0.47,7,39,16,1,2024-06-21,0,False
SUPP00256,29B,ITEM001,Toilet Paper,위생,7.4453800480477845,10.051366234701964,0.32,3,42,30,1,2024-03-26,0,False
SUPP00257,33B,ITEM017,Combat Boots,의복,13.0,2.7,0.18,6,24,20,1,2024-01-16,0,False
SUPP00258,21C,ITEM019,Flashlight,사무,18.0,3.7,0.49,2,30,20,1,2024-04-25,0,False
SUPP00259,40A,ITEM006,Pencil,사무,27.0,5.6,0.19,3,47,20,1,2024-04-27,1,True
SUPP00260,39C,ITEM003,Soap,위생,25.071493951972712,4.107736557013901,0.29,5,37,20,0,2024-01-14,1,True
SUPP00261,33B,ITEM005,Notebook,사무,2.0,0.5,0.14,6,10,20,1,2024-05-18,1,True
SUPP00262,15C,ITEM002,Medical Gloves,의료,46.737145323419085,2.7347396699977238,0.24,2,10,15,0,2024-03-27,0,False
SUPP00263,18A,ITEM020,Toothpaste,위생,31.0,6.4,0.47,5,44,20,1,2024-06-10,0,False
SUPP00264,18C,ITEM004,Canned Food,식량,43.0,8.9,0.41,5,61,20,1,2024-04-13,1,True
SUPP00265,11A,ITEM010,Mask,위생,27.0,5.6,0.5,6,46,20,1,2024-05-20,0,False
SUPP00266,18C,ITEM010,Mask,위생,38.0,7.9,0.25,5,57,20,1,2024-06-15,1,True
SUPP00267,15A,ITEM011,Glasses,의복,25.0,5.2,0.39,7,36,20,1,2024-02-13,0,False
SUPP00268,18A,ITEM016,Printer Ink,사무,17.0,3.5,0.11,5,24,20,1,2024-01-28,1,True
SUPP00269,29B,ITEM017,Combat Boots,의복,34.0,7.0,0.22,3,46,20,1,2024-06-16,1,True
SUPP00270,11A,ITEM016,Printer Ink,사무,21.0,4.4,0.48,6,29,20,1,2024-01-16,0,False
SUPP00271,31A,ITEM007,Shirt,의복,11.0,2.3,0.23,4,16,20,1,2024-02-19,0,False
SUPP00272,36B,ITEM016,Printer Ink,사무,20.0,4.2,0.31,2,39,20,1,2024-04-24,0,False
SUPP00273,12C,ITEM003,Soap,위생,25.524683349098495,4.885813140631674,0.23,4,28,20,0,2024-06-04,0,False
SUPP00274,18C,ITEM016,Printer Ink,사무,21.0,4.4,0.22,5,25,20,1,2024-03-08,0,False
SUPP00275,17C,ITEM008,Rice Pack,식량,35.0,7.3,0.2,4,64,20,1,2024-04-01,0,False
SUPP00276,18C,ITEM012,Hand Sanitizer,위생,16.0,3.4,0.26,5,28,20,1,2024-04-30,0,False
SUPP00277,33B,ITEM003,Soap,위생,21.894381201383222,4.717276067138307,0.4,6,51,20,1,2024-05-19,1,True
SUPP00278,18C,ITEM017,Combat Boots,의복,10.0,2.2,0.15,5,14,20,1,2024-01-16,0,False
SUPP00279,40A,ITEM018,Bandage,의료,36.0,7.4,0.46,3,55,10,1,2024-02-22,0,False
SUPP00280,18C,ITEM011,Glasses,의복,37.0,7.6,0.1,5,54,20,1,2024-06-30,1,True
SUPP00281,36B,ITEM004,Canned Food,식량,31.0,6.5,0.45,2,38,20,1,2024-02-18,1,True
SUPP00282,36B,ITEM016,Printer Ink,사무,25.0,5.1,0.32,2,37,20,1,2024-06-12,0,False
SUPP00283,29B,ITEM017,Combat Boots,의복,29.0,6.0,0.12,3,35,20,1,2024-03-02,1,True
SUPP00284,39C,ITEM009,First Aid Kit,의료,10.0,2.1,0.43,5,16,16,1,2024-03-24,1,True
SUPP00285,31A,ITEM006,Pencil,사무,38.0,7.8,0.32,4,56,20,1,2024-06-02,1,True
SUPP00286,17C,ITEM020,Toothpaste,위생,24.0,5.0,0.33,4,30,20,1,2024-02-25,1,True
SUPP00287,18C,ITEM002,Medical Gloves,의료,40.58577612013849,2.1809872431053363,0.19,5,10,15,0,2024-04-29,0,False
SUPP00288,18C,ITEM009,First Aid Kit,의료,15.0,3.1,0.2,5,24,16,1,2024-03-30,1,True
SUPP00289,12C,ITEM006,Pencil,사무,19.0,3.9,0.36,4,24,20,1,2024-05-29,0,False
SUPP00290,11A,ITEM003,Soap,위생,30.248329037625147,3.426269557255634,0.14,6,37,20,0,2024-04-29,0,False
SUPP00291,36B,ITEM020,Toothpaste,위생,21.0,4.3,0.14,2,36,20,1,2024-03-13,0,False
SUPP00292,17C,ITEM006,Pencil,사무,18.0,3.8,0.5,4,30,20,1,2024-03-09,1,True
SUPP00293,29B,ITEM007,Shirt,의복,18.0,3.7,0.45,3,24,20,1,2024-06-25,0,False
SUPP00294,15A,ITEM001,Toilet Paper,위생,10.882173867532288,8.311231973056092,0.38,7,59,30,1,2024-04-07,1,True
SUPP00295,39C,ITEM001,Toilet Paper,위생,13.873179460964092,11.08941351868579,0.36,5,91,30,1,2024-01-02,0,False
SUPP00296,31A,ITEM005,Notebook,사무,8.0,1.8,0.25,4,11,20,1,2024-02-22,0,False
SUPP00297,18A,ITEM006,Pencil,사무,38.0,7.8,0.27,5,51,20,1,2024-04-28,1,True
SUPP00298,31A,ITEM013,Blanket,의복,31.0,6.4,0.22,4,47,20,1,2024-01-07,1,True
SUPP00299,40A,ITEM002,Medical Gloves,의료,46.635575540138646,1.8599402125826423,0.33,3,10,15,0,2024-05-27,0,False
SUPP00300,33B,ITEM015,USB Drive,사무,25.0,5.1,0.18,6,41,20,1,2024-06-06,0,False
SUPP00301,40A,ITEM015,USB Drive,사무,11.0,2.3,0.24,3,19,20,1,2024-03-15,0,False
SUPP00302,18C,ITEM013,Blanket,의복,17.0,3.6,0.12,5,23,20,1,2024-04-04,0,False
SUPP00303,21C,ITEM014,Canned Meat,식량,23.0,4.8,0.32,2,36,20,1,2024-01-03,0,False
SUPP00304,39C,ITEM007,Shirt,의복,6.0,1.4,0.43,5,10,20,1,2024-03-19,0,False
SUPP00305,33B,ITEM014,Canned Meat,식량,21.0,4.3,0.28,6,31,20,1,2024-01-17,0,False
SUPP00306,17C,ITEM010,Mask,위생,19.0,4.0,0.46,4,36,20,1,2024-04-21,1,True
SUPP00307,18A,ITEM017,Combat Boots,의복,40.0,8.3,0.2,5,53,20,1,2024-02-21,0,False
SUPP00308,36B,ITEM014,Canned Meat,식량,25.0,5.2,0.48,2,33,20,1,2024-01-07,1,True
SUPP00309,39C,ITEM008,Rice Pack,식량,29.0,5.9,0.25,5,46,20,1,2024-04-21,1,True
SUPP00310,39C,ITEM004,Canned Food,식량,38.0,7.9,0.23,5,50,20,1,2024-05-12,1,True
SUPP00311,40A,ITEM016,Printer Ink,사무,27.0,5.5,0.34,3,46,20,1,2024-02-23,0,False
SUPP00312,21C,ITEM013,Blanket,의복,9.0,1.9,0.24,2,18,20,1,2024-03-01,0,False
SUPP00313,18C,ITEM020,Toothpaste,위생,36.0,7.5,0.46,5,57,20,1,2024-04-18,0,False
SUPP00314,15C,ITEM018,Bandage,의료,19.0,3.9,0.44,2,32,10,1,2024-01-16,0,False
SUPP00315,29B,ITEM014,Canned Meat,식량,32.0,6.7,0.39,3,40,20,1,2024-02-16,0,False
SUPP00316,40A,ITEM018,Bandage,의료,33.0,6.8,0.47,3,42,10,1,2024-02-17,1,True
SUPP00317,39C,ITEM005,Notebook,사무,2.0,0.5,0.19,5,10,20,1,2024-04-30,0,False
SUPP00318,19C,ITEM009,First Aid Kit,의료,15.0,3.1,0.44,6,20,16,1,2024-03-04,0,False
SUPP00319,12C,ITEM003,Soap,위생,22.29800037642837,4.42528403093041,0.14,4,38,20,0,2024-02-19,0,False
SUPP00320,18A,ITEM008,Rice Pack,식량,25.0,5.2,0.46,5,39,20,1,2024-02-10,1,True
SUPP00321,29B,ITEM020,Toothpaste,위생,24.0,5.0,0.2,3,35,20,1,2024-01-22,0,False
SUPP00322,40A,ITEM010,Mask,위생,21.0,4.3,0.27,3,35,20,1,2024-04-24,0,False
SUPP00323,18A,ITEM019,Flashlight,사무,19.0,3.9,0.39,5,30,20,1,2024-06-30,1,True
SUPP00324,12C,ITEM003,Soap,위생,27.927529746407036,3.9138996484519333,0.11,4,45,20,0,2024-01-05,0,False
SUPP00325,15A,ITEM011,Glasses,의복,27.0,5.6,0.14,7,38,20,1,2024-05-24,0,False
SUPP00326,12C,ITEM011,Glasses,의복,26.0,5.3,0.14,4,38,20,1,2024-04-10,0,False
SUPP00327,21C,ITEM017,Combat Boots,의복,12.0,2.6,0.33,2,20,20,1,2024-03-18,0,False
SUPP00328,12C,ITEM016,Printer Ink,사무,22.0,4.6,0.5,4,36,20,1,2024-02-10,1,True
SUPP00329,18A,ITEM007,Shirt,의복,11.0,2.4,0.22,5,17,20,1,2024-04-01,0,False
SUPP00330,31A,ITEM004,Canned Food,식량,45.0,9.3,0.15,4,64,20,1,2024-06-11,0,False
SUPP00331,18A,ITEM019,Flashlight,사무,11.0,2.4,0.47,5,15,20,1,2024-06-16,1,True
SUPP00332,15C,ITEM012,Hand Sanitizer,위생,16.0,3.4,0.17,2,21,20,1,2024-01-22,0,False
SUPP00333,18C,ITEM015,USB Drive,사무,37.0,7.7,0.11,5,61,20,1,2024-06-24,0,False
SUPP00334,33B,ITEM011,Glasses,의복,18.0,3.8,0.45,6,22,20,1,2024-02-22,0,False
SUPP00335,31A,ITEM005,Notebook,사무,2.0,0.5,0.33,4,10,20,1,2024-04-02,0,False
SUPP00336,36B,ITEM005,Notebook,사무,2.0,0.5,0.39,2,10,20,1,2024-01-10,0,False
SUPP00337,33B,ITEM015,USB Drive,사무,18.0,3.8,0.24,6,29,20,1,2024-05-25,1,True
SUPP00338,18C,ITEM018,Bandage,의료,29.0,6.0,0.5,5,52,10,1,2024-02-18,1,True
SUPP00339,40A,ITEM011,Glasses,의복,29.0,6.0,0.25,3,41,20,1,2024-03-11,0,False
SUPP00340,29B,ITEM012,Hand Sanitizer,위생,17.0,3.5,0.17,3,24,20,1,2024-06-06,0,False
SUPP00341,15C,ITEM002,Medical Gloves,의료,30.70984707530552,2.7511254551920743,0.5,2,10,15,0,2024-01-19,0,False
SUPP00342,15C,ITEM020,Toothpaste,위생,28.0,5.8,0.18,2,41,20,1,2024-02-24,1,True
SUPP00343,36B,ITEM015,USB Drive,사무,29.0,5.9,0.44,2,32,20,1,2024-01-21,1,True
SUPP00344,31A,ITEM020,Toothpaste,위생,16.0,3.4,0.39,4,14,20,1,2024-01-26,0,False
SUPP00345,21C,ITEM004,Canned Food,식량,32.0,6.6,0.36,2,43,20,1,2024-01-28,1,True
SUPP00346,11A,ITEM018,Bandage,의료,40.0,8.2,0.5,6,57,10,1,2024-06-15,1,True
SUPP00347,15A,ITEM006,Pencil,사무,22.0,4.6,0.19,7,29,20,1,2024-06-09,1,True
SUPP00348,12C,ITEM019,Flashlight,사무,35.0,7.2,0.28,4,47,20,1,2024-02-09,0,False
SUPP00349,31A,ITEM011,Glasses,의복,26.0,5.3,0.3,4,29,20,1,2024-01-29,0,False
SUPP00350,29B,ITEM002,Medical Gloves,의료,36.951175561771294,2.0023452613534363,0.31,3,28,15,0,2024-01-20,1,True
SUPP00351,15A,ITEM008,Rice Pack,식량,29.0,5.9,0.46,7,37,20,1,2024-01-20,1,True
SUPP00352,15C,ITEM011,Glasses,의복,26.0,5.3,0.24,2,45,20,1,2024-03-14,0,False
SUPP00353,18A,ITEM005,Notebook,사무,8.0,1.7,0.46,5,11,20,1,2024-05-19,1,True
SUPP00354,29B,ITEM018,Bandage,의료,15.0,3.1,0.16,3,16,10,1,2024-04-29,0,False
SUPP00355,18C,ITEM018,Bandage,의료,23.0,4.7,0.48,5,21,10,1,2024-04-06,1,True
SUPP00356,36B,ITEM014,Canned Meat,식량,20.0,4.2,0.21,2,23,20,1,2024-04-29,0,False
SUPP00357,18C,ITEM010,Mask,위생,22.0,4.5,0.1,5,31,20,1,2024-01-25,0,False
SUPP00358,11A,ITEM003,Soap,위생,22.21417597261147,4.3729550041855525,0.19,6,18,20,0,2024-06-01,1,True
SUPP00359,29B,ITEM009,First Aid Kit,의료,15.0,3.2,0.2,3,18,16,1,2024-01-04,0,False
SUPP00360,17C,ITEM003,Soap,위생,25.57857234635611,4.017768838432824,0.19,4,39,20,0,2024-01-04,0,False
SUPP00361,17C,ITEM011,Glasses,의복,23.0,4.8,0.15,4,29,20,1,2024-05-16,0,False
SUPP00362,40A,ITEM012,Hand Sanitizer,위생,31.0,6.4,0.39,3,41,20,1,2024-05-22,0,False
SUPP00363,31A,ITEM012,Hand Sanitizer,위생,21.0,4.4,0.11,4,28,20,1,2024-01-26,0,False
SUPP00364,15C,ITEM003,Soap,위생,22.686191429748273,3.3563978788488855,0.25,2,31,20,0,2024-03-19,0,False
SUPP00365,15C,ITEM007,Shirt,의복,30.0,6.3,0.19,2,51,20,1,2024-03-30,1,True
SUPP00366,12C,ITEM014,Canned Meat,식량,15.0,3.2,0.49,4,19,20,1,2024-03-11,0,False
SUPP00367,12C,ITEM011,Glasses,의복,21.0,4.4,0.19,4,17,20,1,2024-06-08,1,True
SUPP00368,12C,ITEM007,Shirt,의복,2.0,0.5,0.19,4,10,20,1,2024-03-16,1,True
SUPP00369,18A,ITEM010,Mask,위생,26.0,5.3,0.22,5,40,20,1,2024-04-08,0,False
SUPP00370,33B,ITEM011,Glasses,의복,24.0,5.0,0.4,6,37,20,1,2024-06-28,0,False
SUPP00371,39C,ITEM015,USB Drive,사무,25.0,5.2,0.18,5,33,20,1,2024-05-06,0,False
SUPP00372,33B,ITEM019,Flashlight,사무,17.0,3.6,0.23,6,18,20,1,2024-02-01,0,False
SUPP00373,18C,ITEM016,Printer Ink,사무,19.0,3.9,0.26,5,30,20,1,2024-01-09,0,False
SUPP00374,33B,ITEM020,Toothpaste,위생,25.0,5.1,0.37,6,27,20,1,2024-03-18,0,False
SUPP00375,18A,ITEM012,Hand Sanitizer,위생,14.0,2.9,0.42,5,22,20,1,2024-01-13,1,True
SUPP00376,40A,ITEM018,Bandage,의료,30.0,6.3,0.23,3,41,10,1,2024-05-03,0,False
SUPP00377,18C,ITEM013,Blanket,의복,14.0,2.9,0.33,5,22,20,1,2024-06-20,0,False
SUPP00378,33B,ITEM005,Notebook,사무,6.0,1.3,0.38,6,10,20,1,2024-04-05,0,False
SUPP00379,18A,ITEM004,Canned Food,식량,35.0,7.3,0.3,5,58,20,1,2024-03-23,1,True
SUPP00380,39C,ITEM014,Canned Meat,식량,20.0,4.2,0.12,5,20,20,1,2024-06-06,0,False
SUPP00381,33B,ITEM008,Rice Pack,식량,12.0,2.6,0.24,6,21,20,1,2024-05-23,0,False
SUPP00382,18A,ITEM009,First Aid Kit,의료,14.0,2.9,0.41,5,18,16,1,2024-05-19,1,True
SUPP00383,11A,ITEM019,Flashlight,사무,15.0,3.2,0.37,6,18,20,1,2024-01-18,0,False
SUPP00384,12C,ITEM003,Soap,위생,27.944523473786134,3.4001509852044154,0.23,4,42,20,0,2024-05-20,0,False
SUPP00385,11A,ITEM005,Notebook,사무,2.0,0.5,0.3,6,10,20,1,2024-04-02,0,False
SUPP00386,15C,ITEM018,Bandage,의료,24.0,4.9,0.19,2,35,10,1,2024-01-24,0,False
SUPP00387,12C,ITEM001,Toilet Paper,위생,7.42547811690935,9.880056916508114,0.13,4,51,30,1,2024-04-11,0,False
SUPP00388,15C,ITEM008,Rice Pack,식량,31.0,6.4,0.16,2,38,20,1,2024-05-19,1,True
SUPP00389,19C,ITEM019,Flashlight,사무,32.0,6.6,0.17,6,50,20,1,2024-02-29,0,False
SUPP00390,36B,ITEM017,Combat Boots,의복,20.0,4.2,0.43,2,39,20,1,2024-02-29,0,False
SUPP00391,11A,ITEM017,Combat Boots,의복,45.0,9.2,0.35,6,72,20,1,2024-04-09,0,False
SUPP00392,36B,ITEM011,Glasses,의복,29.0,6.1,0.24,2,44,20,1,2024-01-01,0,False
SUPP00393,36B,ITEM002,Medical Gloves,의료,36.22167811052624,1.372700495049553,0.11,2,10,15,0,2024-02-12,0,False
SUPP00394,39C,ITEM006,Pencil,사무,21.0,4.3,0.44,5,34,20,1,2024-02-24,1,True
SUPP00395,12C,ITEM014,Canned Meat,식량,18.0,3.8,0.34,4,31,20,1,2024-06-16,1,True
SUPP00396,19C,ITEM003,Soap,위생,20.8199228760203,4.032997074475098,0.43,6,29,20,0,2024-02-03,1,True
SUPP00397,15C,ITEM012,Hand Sanitizer,위생,23.0,4.8,0.41,2,21,20,1,2024-02-03,1,True
SUPP00398,18A,ITEM004,Canned Food,식량,38.0,7.9,0.16,5,47,20,1,2024-06-24,0,False
SUPP00399,18C,ITEM012,Hand Sanitizer,위생,14.0,2.9,0.41,5,22,20,1,2024-06-09,1,True
SUPP00400,18A,ITEM013,Blanket,의복,34.0,7.0,0.17,5,50,20,1,2024-06-06,0,False
SUPP00401,18C,ITEM002,Medical Gloves,의료,36.63732513159915,2.2621887804686533,0.43,5,20,15,0,2024-04-19,0,False
SUPP00402,11A,ITEM002,Medical Gloves,의료,32.9843509886361,1.0449812713583004,0.1,6,34,15,0,2024-03-24,1,True
SUPP00403,17C,ITEM015,USB Drive,사무,27.0,5.6,0.26,4,31,20,1,2024-03-30,1,True
SUPP00404,18A,ITEM017,Combat Boots,의복,32.0,6.6,0.21,5,45,20,1,2024-03-19,0,False
SUPP00405,33B,ITEM007,Shirt,의복,2.0,0.6,0.15,6,10,20,1,2024-03-11,0,False
SUPP00406,33B,ITEM014,Canned Meat,식량,29.0,5.9,0.33,6,31,20,1,2024-03-11,0,False
SUPP00407,31A,ITEM012,Hand Sanitizer,위생,11.0,2.3,0.29,4,16,20,1,2024-04-23,0,False
SUPP00408,12C,ITEM017,Combat Boots,의복,17.0,3.5,0.3,4,16,20,1,2024-01-29,0,False
SUPP00409,18C,ITEM014,Canned Meat,식량,43.0,8.8,0.37,5,65,20,1,2024-05-30,0,False
SUPP00410,18C,ITEM006,Pencil,사무,22.0,4.5,0.45,5,33,20,1,2024-06-10,0,False
SUPP00411,29B,ITEM019,Flashlight,사무,24.0,5.0,0.43,3,31,20,1,2024-05-22,0,False
SUPP00412,40A,ITEM006,Pencil,사무,29.0,6.1,0.25,3,37,20,1,2024-04-06,1,True
SUPP00413,12C,ITEM018,Bandage,의료,24.0,4.9,0.28,4,27,10,1,2024-02-22,0,False
SUPP00414,39C,ITEM005,Notebook,사무,2.0,0.5,0.22,5,10,20,1,2024-05-24,0,False
SUPP00415,31A,ITEM006,Pencil,사무,17.0,3.5,0.48,4,28,20,1,2024-03-04,0,False
SUPP00416,39C,ITEM002,Medical Gloves,의료,36.13791989477777,2.1665433644888368,0.41,5,20,15,0,2024-03-01,0,False
SUPP00417,11A,ITEM008,Rice Pack,식량,26.0,5.4,0.29,6,36,20,1,2024-04-17,0,False
SUPP00418,11A,ITEM015,USB Drive,사무,30.0,6.3,0.42,6,38,20,1,2024-02-06,0,False
SUPP00419,39C,ITEM015,USB Drive,사무,29.0,5.9,0.13,5,38,20,1,2024-05-14,0,False
SUPP00420,39C,ITEM011,Glasses,의복,25.0,5.1,0.29,5,34,20,1,2024-01-08,0,False
SUPP00421,19C,ITEM001,Toilet Paper,위생,5.220738000730253,9.105005480696333,0.26,6,70,30,1,2024-03-18,0,False
SUPP00422,12C,ITEM018,Bandage,의료,25.0,5.1,0.28,4,34,10,1,2024-03-08,0,False
SUPP00423,39C,ITEM012,Hand Sanitizer,위생,22.0,4.5,0.22,5,33,20,1,2024-01-21,1,True
SUPP00424,33B,ITEM012,Hand Sanitizer,위생,22.0,4.5,0.35,6,34,20,1,2024-04-03,0,False
SUPP00425,40A,ITEM011,Glasses,의복,28.0,5.8,0.35,3,48,20,1,2024-03-15,0,False
SUPP00426,40A,ITEM008,Rice Pack,식량,35.0,7.2,0.34,3,51,20,1,2024-06-05,0,False
SUPP00427,36B,ITEM007,Shirt,의복,2.0,0.5,0.12,2,10,20,1,2024-06-01,1,True
SUPP00428,17C,ITEM002,Medical Gloves,의료,40.72444369640198,2.4503166047901566,0.21,4,36,15,0,2024-05-21,0,False
SUPP00429,11A,ITEM011,Glasses,의복,29.0,6.0,0.27,6,49,20,1,2024-03-18,0,False
SUPP00430,18C,ITEM010,Mask,위생,28.0,5.7,0.36,5,37,20,1,2024-03-06,0,False
SUPP00431,29B,ITEM003,Soap,위생,27.414956285288454,4.193493693673814,0.41,3,27,20,0,2024-06-30,1,True
SUPP00432,21C,ITEM020,Toothpaste,위생,19.0,3.9,0.24,2,24,20,1,2024-06-06,0,False
SUPP00433,18C,ITEM010,Mask,위생,29.0,5.9,0.47,5,40,20,1,2024-05-25,1,True
SUPP00434,17C,ITEM018,Bandage,의료,26.0,5.4,0.32,4,37,10,1,2024-02-23,0,False
SUPP00435,29B,ITEM014,Canned Meat,식량,15.0,3.1,0.44,3,11,20,1,2024-04-09,0,False
SUPP00436,19C,ITEM018,Bandage,의료,18.0,3.7,0.22,6,26,10,1,2024-01-21,1,True
SUPP00437,12C,ITEM008,Rice Pack,식량,19.0,3.9,0.42,4,26,20,1,2024-02-22,0,False
SUPP00438,18A,ITEM010,Mask,위생,18.0,3.8,0.48,5,23,20,1,2024-03-23,1,True
SUPP00439,12C,ITEM013,Blanket,의복,26.0,5.4,0.14,4,32,20,1,2024-05-23,0,False
SUPP00440,18C,ITEM008,Rice Pack,식량,17.0,3.5,0.49,5,21,20,1,2024-06-04,0,False
SUPP00441,18C,ITEM004,Canned Food,식량,45.0,9.2,0.16,5,59,20,1,2024-01-04,0,False
SUPP00442,29B,ITEM004,Canned Food,식량,28.0,5.8,0.39,3,38,20,1,2024-02-24,1,True
SUPP00443,29B,ITEM005,Notebook,사무,14.0,3.0,0.49,3,17,20,1,2024-01-15,0,False
SUPP00444,11A,ITEM001,Toilet Paper,위생,12.332118936424774,8.303799952617553,0.37,6,100,30,1,2024-03-04,0,False
SUPP00445,19C,ITEM017,Combat Boots,의복,30.0,6.2,0.15,6,47,20,1,2024-04-21,1,True
SUPP00446,11A,ITEM002,Medical Gloves,의료,44.42779983346956,2.20344296929785,0.11,6,10,15,0,2024-05-23,0,False
SUPP00447,17C,ITEM008,Rice Pack,식량,20.0,4.2,0.4,4,26,20,1,2024-04-27,1,True
SUPP00448,39C,ITEM007,Shirt,의복,3.0,0.8,0.1,5,10,20,1,2024-01-20,1,True
SUPP00449,12C,ITEM015,USB Drive,사무,32.0,6.6,0.15,4,41,20,1,2024-03-04,0,False
SUPP00450,29B,ITEM005,Notebook,사무,8.0,1.7,0.43,3,15,20,1,2024-02-02,0,False
SUPP00451,15C,ITEM002,Medical Gloves,의료,35.870242313118325,2.674145385729455,0.28,2,10,15,0,2024-03-21,0,False
SUPP00452,17C,ITEM007,Shirt,의복,2.0,0.5,0.17,4,10,20,1,2024-05-05,1,True
SUPP00453,33B,ITEM008,Rice Pack,식량,11.0,2.4,0.35,6,22,20,1,2024-03-09,1,True
SUPP00454,19C,ITEM007,Shirt,의복,17.0,3.6,0.4,6,20,20,1,2024-06-15,1,True
SUPP00455,18C,ITEM007,Shirt,의복,4.0,1.0,0.35,5,10,20,1,2024-06-12,0,False
SUPP00456,11A,ITEM014,Canned Meat,식량,30.0,6.3,0.39,6,41,20,1,2024-04-03,0,False
SUPP00457,17C,ITEM018,Bandage,의료,20.0,4.2,0.45,4,29,10,1,2024-03-08,0,False
SUPP00458,21C,ITEM006,Pencil,사무,30.0,6.2,0.49,2,42,20,1,2024-03-27,0,False
SUPP00459,12C,ITEM004,Canned Food,식량,37.0,7.6,0.44,4,53,20,1,2024-01-21,1,True
SUPP00460,29B,ITEM010,Mask,위생,31.0,6.4,0.33,3,47,20,1,2024-03-03,1,True
SUPP00461,18C,ITEM018,Bandage,의료,18.0,3.8,0.34,5,25,10,1,2024-03-25,0,False
SUPP00462,18A,ITEM012,Hand Sanitizer,위생,19.0,3.9,0.23,5,19,20,1,2024-05-13,0,False
SUPP00463,21C,ITEM016,Printer Ink,사무,21.0,4.3,0.42,2,36,20,1,2024-01-24,0,False
SUPP00464,19C,ITEM007,Shirt,의복,18.0,3.8,0.23,6,28,20,1,2024-04-20,1,True
SUPP00465,17C,ITEM006,Pencil,사무,16.0,3.4,0.45,4,17,20,1,2024-06-29,1,True
SUPP00466,31A,ITEM005,Notebook,사무,2.0,0.6,0.27,4,10,20,1,2024-04-04,0,False
SUPP00467,18C,ITEM003,Soap,위생,23.818956075883335,4.175651427035771,0.42,5,36,20,0,2024-03-23,1,True
SUPP00468,12C,ITEM012,Hand Sanitizer,위생,27.0,5.6,0.18,4,34,20,1,2024-04-11,0,False
SUPP00469,36B,ITEM015,USB Drive,사무,21.0,4.4,0.33,2,35,20,1,2024-03-18,0,False
SUPP00470,15C,ITEM010,Mask,위생,29.0,5.9,0.42,2,36,20,1,2024-06-26,0,False
SUPP00471,15A,ITEM020,Toothpaste,위생,19.0,3.9,0.11,7,29,20,1,2024-05-03,0,False
SUPP00472,21C,ITEM019,Flashlight,사무,31.0,6.5,0.3,2,32,20,1,2024-05-19,1,True
SUPP00473,39C,ITEM016,Printer Ink,사무,29.0,6.1,0.46,5,47,20,1,2024-04-29,0,False
SUPP00474,15A,ITEM011,Glasses,의복,20.0,4.1,0.45,7,19,20,1,2024-01-15,0,False
SUPP00475,12C,ITEM008,Rice Pack,식량,29.0,6.1,0.18,4,48,20,1,2024-03-23,1,True
SUPP00476,33B,ITEM003,Soap,위생,27.842884837995534,3.8415142552885824,0.16,6,17,20,0,2024-06-16,1,True
SUPP00477,11A,ITEM007,Shirt,의복,13.0,2.7,0.13,6,28,20,1,2024-06-17,0,False
SUPP00478,33B,ITEM007,Shirt,의복,6.0,1.3,0.39,6,10,20,1,2024-01-06,1,True
SUPP00479,36B,ITEM014,Canned Meat,식량,27.0,5.5,0.25,2,43,20,1,2024-03-07,0,False
SUPP00480,21C,ITEM002,Medical Gloves,의료,49.40888554128847,2.467769539160743,0.37,2,10,15,0,2024-06-09,1,True
SUPP00481,39C,ITEM010,Mask,위생,19.0,3.9,0.32,5,19,20,1,2024-06-19,0,False
